          Teff = 3500 K,  log g = 0.0,  [M/H] = -4.0

 bolo   0.395 (0.1049)    0.604  0.314 (0.0142)   -0.076  0.784 (0.0015)
  u     0.729 (0.0200)    0.687 -0.063 (0.0026)    0.824 -0.158 (0.0049)
  v     0.680 (0.0120)    0.713  0.050 (0.0074)    0.604  0.125 (0.0097)
  b     0.732 (0.0349)    0.809  0.116 (0.0067)    0.559  0.289 (0.0117)
  y     0.759 (0.0383)    0.830  0.107 (0.0080)    0.599  0.267 (0.0069)
  U     0.718 (0.0099)    0.703 -0.023 (0.0037)    0.752 -0.057 (0.0032)
  B     0.724 (0.0298)    0.792  0.101 (0.0060)    0.572  0.254 (0.0107)
  V     0.773 (0.0432)    0.854  0.123 (0.0083)    0.589  0.306 (0.0077)
  R     0.807 (0.0508)    0.912  0.157 (0.0042)    0.572  0.392 (0.0061)
  I     0.619 (0.0987)    0.825  0.309 (0.0080)    0.155  0.772 (0.0073)
  J     0.392 (0.1105)    0.620  0.342 (0.0079)   -0.120  0.854 (0.0105)
  K     0.247 (0.1204)    0.473  0.338 (0.0279)   -0.260  0.846 (0.0117)
  L     0.161 (0.0821)    0.303  0.212 (0.0281)   -0.157  0.531 (0.0180)
  M     0.124 (0.0606)    0.229  0.157 (0.0205)   -0.111  0.392 (0.0130)
  N     0.093 (0.0550)    0.197  0.156 (0.0113)   -0.142  0.391 (0.0038)
  Rc    0.827 (0.0443)    0.916  0.133 (0.0057)    0.627  0.333 (0.0069)
  Ic    0.741 (0.0757)    0.901  0.240 (0.0042)    0.381  0.600 (0.0078)
 230    0.019 (0.0021)    0.020  0.002 (0.0016)    0.015  0.006 (0.0015)
 250    0.450 (0.0936)    0.211 -0.359 (0.0278)    0.988 -0.897 (0.0445)
 270    1.004 (0.1816)    0.552 -0.678 (0.0447)    2.021 -1.695 (0.0764)
 290    1.022 (0.1562)    0.642 -0.571 (0.0330)    1.878 -1.427 (0.0600)
 310    0.860 (0.0821)    0.663 -0.295 (0.0167)    1.303 -0.739 (0.0308)
 330    0.744 (0.0342)    0.664 -0.119 (0.0069)    0.923 -0.299 (0.0126)
 TyB    0.692 (0.0235)    0.748  0.084 (0.0055)    0.567  0.209 (0.0095)
 TyV    0.771 (0.0427)    0.854  0.124 (0.0075)    0.585  0.310 (0.0079)
 HIP    0.807 (0.0428)    0.893  0.128 (0.0058)    0.615  0.321 (0.0072)
 858    0.749 (0.1042)    0.982  0.349 (0.0090)    0.225  0.873 (0.0254)


          Teff = 3500 K,  log g = 0.5,  [M/H] = -4.0

 bolo   0.369 (0.1118)    0.588  0.329 (0.0179)   -0.124  0.822 (0.0023)
  u     0.698 (0.0045)    0.709  0.017 (0.0066)    0.672  0.042 (0.0073)
  v     0.653 (0.0277)    0.721  0.102 (0.0079)    0.501  0.254 (0.0128)
  b     0.708 (0.0414)    0.786  0.117 (0.0078)    0.533  0.292 (0.0056)
  y     0.732 (0.0458)    0.808  0.114 (0.0148)    0.560  0.285 (0.0100)
  U     0.684 (0.0128)    0.721  0.054 (0.0082)    0.603  0.136 (0.0106)
  B     0.696 (0.0404)    0.778  0.122 (0.0045)    0.513  0.305 (0.0056)
  V     0.735 (0.0544)    0.830  0.143 (0.0149)    0.521  0.357 (0.0090)
  R     0.737 (0.0805)    0.901  0.246 (0.0082)    0.368  0.615 (0.0048)
  I     0.554 (0.1200)    0.799  0.369 (0.0125)    0.001  0.921 (0.0054)
  J     0.353 (0.1160)    0.585  0.347 (0.0142)   -0.168  0.869 (0.0047)
  K     0.234 (0.1221)    0.463  0.344 (0.0276)   -0.282  0.859 (0.0111)
  L     0.155 (0.0824)    0.300  0.218 (0.0257)   -0.172  0.544 (0.0153)
  M     0.126 (0.0608)    0.232  0.159 (0.0202)   -0.112  0.397 (0.0127)
  N     0.090 (0.0506)    0.183  0.140 (0.0129)   -0.120  0.349 (0.0062)
  Rc    0.760 (0.0718)    0.902  0.213 (0.0099)    0.441  0.532 (0.0044)
  Ic    0.660 (0.1077)    0.885  0.336 (0.0084)    0.156  0.841 (0.0079)
 230    0.082 (0.0170)    0.036 -0.068 (0.0068)    0.184 -0.171 (0.0100)
 250    0.939 (0.2037)    0.432 -0.760 (0.0496)    2.079 -1.901 (0.0851)
 270    1.112 (0.1905)    0.652 -0.691 (0.0377)    2.148 -1.727 (0.0704)
 290    1.027 (0.1367)    0.709 -0.478 (0.0196)    1.744 -1.194 (0.0425)
 310    0.841 (0.0615)    0.706 -0.203 (0.0068)    1.146 -0.508 (0.0159)
 330    0.717 (0.0154)    0.691 -0.039 (0.0048)    0.775 -0.097 (0.0044)
 TyB    0.670 (0.0332)    0.740  0.106 (0.0024)    0.511  0.265 (0.0063)
 TyV    0.734 (0.0543)    0.830  0.145 (0.0138)    0.516  0.362 (0.0082)
 HIP    0.750 (0.0649)    0.875  0.189 (0.0104)    0.466  0.472 (0.0046)
 858    0.646 (0.1444)    0.951  0.456 (0.0067)   -0.038  1.141 (0.0181)


          Teff = 3500 K,  log g = 1.0,  [M/H] = -4.0

 bolo   0.320 (0.1199)    0.549  0.344 (0.0236)   -0.197  0.861 (0.0070)
  u     0.671 (0.0180)    0.717  0.070 (0.0078)    0.566  0.174 (0.0111)
  v     0.645 (0.0315)    0.715  0.104 (0.0044)    0.489  0.260 (0.0089)
  b     0.687 (0.0430)    0.761  0.110 (0.0136)    0.523  0.274 (0.0085)
  y     0.676 (0.0629)    0.791  0.173 (0.0162)    0.417  0.432 (0.0080)
  U     0.662 (0.0247)    0.722  0.089 (0.0072)    0.528  0.224 (0.0114)
  B     0.672 (0.0457)    0.758  0.129 (0.0088)    0.478  0.323 (0.0035)
  V     0.669 (0.0746)    0.808  0.209 (0.0173)    0.355  0.523 (0.0074)
  R     0.628 (0.1215)    0.875  0.370 (0.0138)    0.073  0.925 (0.0042)
  I     0.457 (0.1467)    0.749  0.438 (0.0208)   -0.200  1.094 (0.0007)
  J     0.286 (0.1241)    0.524  0.356 (0.0235)   -0.249  0.891 (0.0065)
  K     0.207 (0.1162)    0.422  0.323 (0.0279)   -0.278  0.808 (0.0124)
  L     0.130 (0.0801)    0.272  0.213 (0.0243)   -0.189  0.533 (0.0141)
  M     0.127 (0.0634)    0.239  0.168 (0.0198)   -0.125  0.421 (0.0119)
  N     0.078 (0.0478)    0.163  0.127 (0.0144)   -0.113  0.319 (0.0083)
  Rc    0.654 (0.1109)    0.877  0.334 (0.0148)    0.153  0.835 (0.0022)
  Ic    0.545 (0.1471)    0.843  0.448 (0.0165)   -0.126  1.119 (0.0051)
