          Teff = 3500 K,  log g = 0.0,  [M/H] = -2.5

  y     0.796 (0.0530)    0.669 -0.191 (0.0111)    1.083 -0.478 (0.0203)
  U     0.742 (0.0334)    0.651 -0.137 (0.0150)    0.947 -0.342 (0.0212)
  B     0.815 (0.0694)    0.638 -0.265 (0.0210)    1.212 -0.662 (0.0334)
  V     0.782 (0.0446)    0.674 -0.162 (0.0102)    1.025 -0.406 (0.0180)
  R     0.659 (0.0215)    0.694  0.053 (0.0083)    0.579  0.132 (0.0058)
  I     0.535 (0.0597)    0.649  0.170 (0.0126)    0.280  0.426 (0.0044)
  J     0.425 (0.0806)    0.584  0.238 (0.0141)    0.068  0.596 (0.0033)
  K     0.257 (0.1206)    0.487  0.346 (0.0234)   -0.262  0.865 (0.0068)
  L     0.197 (0.0843)    0.360  0.244 (0.0153)   -0.169  0.611 (0.0036)
  M     0.170 (0.0555)    0.275  0.157 (0.0128)   -0.066  0.394 (0.0054)
  N     0.108 (0.0392)    0.179  0.106 (0.0112)   -0.052  0.266 (0.0062)
  Rc    0.692 (0.0080)    0.696  0.006 (0.0072)    0.683  0.015 (0.0069)
  Ic    0.585 (0.0486)    0.678  0.139 (0.0101)    0.377  0.347 (0.0035)
 230    1.163 (0.1493)    0.815 -0.523 (0.0188)    1.948 -1.308 (0.0436)
 250    1.014 (0.0885)    0.817 -0.296 (0.0042)    1.457 -0.739 (0.0184)
 270    0.894 (0.0491)    0.789 -0.157 (0.0012)    1.130 -0.394 (0.0065)
 290    0.810 (0.0233)    0.761 -0.074 (0.0019)    0.921 -0.184 (0.0019)
 310    0.739 (0.0144)    0.702 -0.055 (0.0035)    0.820 -0.136 (0.0057)
 330    0.698 (0.0113)    0.666 -0.048 (0.0059)    0.771 -0.121 (0.0080)
 TyB    0.803 (0.0661)    0.633 -0.256 (0.0215)    1.187 -0.640 (0.0334)
 TyV    0.789 (0.0493)    0.669 -0.181 (0.0118)    1.060 -0.452 (0.0205)
 HIP    0.736 (0.0214)    0.681 -0.084 (0.0102)    0.862 -0.209 (0.0142)
 858    0.537 (0.0643)    0.658  0.181 (0.0149)    0.266  0.452 (0.0062)


          Teff = 3500 K,  log g = 1.5,  [M/H] = -2.5

 bolo   0.350 (0.0881)    0.518  0.251 (0.0183)   -0.026  0.628 (0.0062)
  u     0.739 (0.0290)    0.662 -0.115 (0.0105)    0.911 -0.286 (0.0157)
  v     0.770 (0.0396)    0.668 -0.152 (0.0118)    0.997 -0.380 (0.0188)
  b     0.765 (0.0390)    0.670 -0.142 (0.0083)    0.979 -0.356 (0.0151)
  y     0.686 (0.0056)    0.695  0.014 (0.0018)    0.665  0.035 (0.0014)
  U     0.747 (0.0308)    0.666 -0.121 (0.0110)    0.929 -0.303 (0.0166)
  B     0.754 (0.0312)    0.676 -0.117 (0.0080)    0.929 -0.292 (0.0135)
  V     0.671 (0.0127)    0.695  0.035 (0.0026)    0.618  0.088 (0.0017)
  R     0.540 (0.0676)    0.671  0.197 (0.0115)    0.245  0.492 (0.0023)
  I     0.429 (0.0908)    0.600  0.255 (0.0201)    0.046  0.639 (0.0078)
  J     0.346 (0.0894)    0.512  0.250 (0.0217)   -0.030  0.625 (0.0097)
  K     0.238 (0.1073)    0.444  0.310 (0.0207)   -0.227  0.774 (0.0058)
  L     0.176 (0.0708)    0.311  0.202 (0.0151)   -0.128  0.506 (0.0055)
  M     0.148 (0.0575)    0.254  0.158 (0.0152)   -0.089  0.396 (0.0077)
  N     0.087 (0.0395)    0.158  0.106 (0.0117)   -0.072  0.265 (0.0067)
  Rc    0.571 (0.0566)    0.683  0.167 (0.0082)    0.321  0.417 (0.0016)
  Ic    0.471 (0.0868)    0.636  0.248 (0.0174)    0.100  0.619 (0.0056)
 230    1.210 (0.1596)    0.844 -0.549 (0.0158)    2.034 -1.373 (0.0421)
 250    1.027 (0.0859)    0.837 -0.284 (0.0020)    1.453 -0.711 (0.0156)
 270    0.909 (0.0519)    0.794 -0.173 (0.0022)    1.169 -0.433 (0.0091)
 290    0.825 (0.0280)    0.760 -0.097 (0.0029)    0.970 -0.242 (0.0062)
 310    0.761 (0.0229)    0.704 -0.086 (0.0055)    0.890 -0.215 (0.0092)
 330    0.723 (0.0208)    0.668 -0.082 (0.0074)    0.847 -0.206 (0.0110)
 TyB    0.763 (0.0372)    0.670 -0.139 (0.0094)    0.972 -0.348 (0.0159)
 TyV    0.684 (0.0067)    0.693  0.013 (0.0032)    0.664  0.034 (0.0027)
 HIP    0.631 (0.0295)    0.685  0.082 (0.0065)    0.508  0.204 (0.0029)
 858    0.430 (0.0952)    0.607  0.266 (0.0221)    0.031  0.666 (0.0093)


          Teff = 3500 K,  log g = 2.0,  [M/H] = -2.5

 bolo   0.288 (0.1039)    0.483  0.293 (0.0230)   -0.152  0.733 (0.0089)
  u     0.752 (0.0292)    0.684 -0.101 (0.0039)    0.903 -0.253 (0.0087)
  v     0.729 (0.0085)    0.716 -0.020 (0.0033)    0.759 -0.049 (0.0025)
  b     0.663 (0.0231)    0.721  0.087 (0.0091)    0.532  0.218 (0.0133)
  y     0.568 (0.0698)    0.723  0.233 (0.0074)    0.218  0.582 (0.0182)
  U     0.740 (0.0196)    0.698 -0.064 (0.0013)    0.836 -0.160 (0.0040)
  B     0.671 (0.0209)    0.724  0.079 (0.0076)    0.553  0.197 (0.0113)
  V     0.558 (0.0734)    0.719  0.241 (0.0056)    0.197  0.603 (0.0163)
  R     0.440 (0.1143)    0.668  0.343 (0.0139)   -0.074  0.857 (0.0056)
  I     0.350 (0.1248)    0.587  0.356 (0.0245)   -0.185  0.891 (0.0078)
  J     0.267 (0.1128)    0.473  0.310 (0.0292)   -0.198  0.774 (0.0143)
  K     0.193 (0.1004)    0.376  0.274 (0.0272)   -0.218  0.686 (0.0142)
  L     0.132 (0.0694)    0.257  0.186 (0.0207)   -0.147  0.465 (0.0119)
  M     0.127 (0.0652)    0.245  0.178 (0.0177)   -0.140  0.444 (0.0092)
  N     0.076 (0.0462)    0.157  0.122 (0.0143)   -0.107  0.304 (0.0084)
  Rc    0.465 (0.1075)    0.684  0.328 (0.0100)   -0.027  0.821 (0.0085)
  Ic    0.384 (0.1252)    0.626  0.363 (0.0216)   -0.161  0.907 (0.0055)
