          Teff = 3500 K,  log g = 0.0,  [M/H] = -2.0

 bolo   0.451 (0.0750)    0.597  0.218 (0.0136)    0.124  0.545 (0.0031)
  u     0.702 (0.0071)    0.681 -0.031 (0.0050)    0.749 -0.079 (0.0064)
  v     0.737 (0.0321)    0.648 -0.133 (0.0153)    0.937 -0.334 (0.0213)
  b     0.804 (0.0681)    0.623 -0.271 (0.0274)    1.210 -0.678 (0.0400)
  y     0.830 (0.0720)    0.648 -0.273 (0.0230)    1.240 -0.683 (0.0361)
  U     0.715 (0.0124)    0.678 -0.055 (0.0083)    0.797 -0.137 (0.0108)
  B     0.797 (0.0619)    0.633 -0.246 (0.0248)    1.167 -0.615 (0.0362)
  V     0.820 (0.0649)    0.656 -0.246 (0.0209)    1.188 -0.614 (0.0327)
  R     0.733 (0.0120)    0.711 -0.032 (0.0134)    0.781 -0.081 (0.0150)
  I     0.609 (0.0394)    0.685  0.113 (0.0089)    0.440  0.283 (0.0037)
  J     0.485 (0.0716)    0.633  0.221 (0.0075)    0.153  0.554 (0.0036)
  K     0.287 (0.1195)    0.516  0.343 (0.0232)   -0.227  0.857 (0.0068)
  L     0.217 (0.0903)    0.391  0.260 (0.0170)   -0.173  0.651 (0.0045)
  M     0.171 (0.0528)    0.271  0.149 (0.0123)   -0.053  0.373 (0.0053)
  N     0.123 (0.0408)    0.200  0.116 (0.0093)   -0.051  0.289 (0.0038)
  Rc    0.761 (0.0231)    0.703 -0.087 (0.0147)    0.892 -0.217 (0.0188)
  Ic    0.664 (0.0263)    0.709  0.067 (0.0099)    0.563  0.168 (0.0068)
 230    0.889 (0.0327)    0.821 -0.102 (0.0032)    1.041 -0.254 (0.0019)
 250    0.919 (0.0326)    0.841 -0.117 (0.0047)    1.094 -0.291 (0.0097)
 270    0.899 (0.0408)    0.802 -0.146 (0.0066)    1.119 -0.366 (0.0134)
 290    0.855 (0.0324)    0.780 -0.112 (0.0039)    1.023 -0.281 (0.0092)
 310    0.769 (0.0183)    0.728 -0.061 (0.0010)    0.861 -0.153 (0.0038)
 330    0.701 (0.0052)    0.688 -0.020 (0.0012)    0.730 -0.049 (0.0021)
 TyB    0.768 (0.0495)    0.635 -0.200 (0.0211)    1.069 -0.501 (0.0303)
 TyV    0.820 (0.0661)    0.653 -0.252 (0.0219)    1.198 -0.629 (0.0339)
 HIP    0.783 (0.0391)    0.682 -0.151 (0.0177)    1.009 -0.378 (0.0250)
 858    0.615 (0.0485)    0.704  0.132 (0.0143)    0.417  0.331 (0.0082)


          Teff = 3500 K,  log g = 0.5,  [M/H] = -2.0

 bolo   0.452 (0.0745)    0.595  0.215 (0.0144)    0.130  0.538 (0.0040)
  u     0.738 (0.0262)    0.664 -0.111 (0.0134)    0.903 -0.276 (0.0184)
  v     0.817 (0.0724)    0.624 -0.289 (0.0277)    1.251 -0.723 (0.0409)
  b     0.891 (0.1067)    0.619 -0.408 (0.0332)    1.504 -1.021 (0.0524)
  y     0.872 (0.0837)    0.669 -0.304 (0.0196)    1.328 -0.761 (0.0342)
  U     0.766 (0.0400)    0.656 -0.166 (0.0189)    1.015 -0.415 (0.0264)
  B     0.874 (0.0957)    0.629 -0.367 (0.0304)    1.425 -0.918 (0.0476)
  V     0.856 (0.0740)    0.676 -0.270 (0.0179)    1.261 -0.675 (0.0309)
  R     0.738 (0.0105)    0.724 -0.021 (0.0120)    0.770 -0.053 (0.0130)
  I     0.604 (0.0423)    0.684  0.120 (0.0103)    0.424  0.300 (0.0047)
  J     0.480 (0.0711)    0.626  0.219 (0.0081)    0.152  0.548 (0.0033)
  K     0.281 (0.1210)    0.512  0.347 (0.0237)   -0.239  0.867 (0.0071)
  L     0.216 (0.0906)    0.391  0.263 (0.0163)   -0.178  0.657 (0.0037)
  M     0.168 (0.0495)    0.262  0.140 (0.0114)   -0.042  0.351 (0.0048)
  N     0.122 (0.0397)    0.197  0.113 (0.0088)   -0.047  0.282 (0.0034)
  Rc    0.771 (0.0210)    0.720 -0.077 (0.0122)    0.887 -0.192 (0.0158)
  Ic    0.660 (0.0307)    0.713  0.081 (0.0106)    0.539  0.202 (0.0069)
 230    0.953 (0.0290)    0.890 -0.094 (0.0019)    1.094 -0.235 (0.0034)
 250    0.926 (0.0231)    0.872 -0.081 (0.0027)    1.047 -0.202 (0.0061)
 270    0.876 (0.0192)    0.832 -0.065 (0.0013)    0.973 -0.162 (0.0041)
 290    0.820 (0.0070)    0.806 -0.021 (0.0011)    0.851 -0.052 (0.0003)
 310    0.755 (0.0065)    0.738 -0.025 (0.0017)    0.792 -0.062 (0.0025)
 330    0.713 (0.0107)    0.682 -0.047 (0.0060)    0.783 -0.116 (0.0080)
 TyB    0.852 (0.0891)    0.621 -0.347 (0.0302)    1.373 -0.868 (0.0463)
 TyV    0.862 (0.0785)    0.670 -0.289 (0.0199)    1.295 -0.721 (0.0337)
 HIP    0.811 (0.0465)    0.695 -0.174 (0.0163)    1.073 -0.436 (0.0247)
 858    0.609 (0.0507)    0.701  0.138 (0.0153)    0.403  0.344 (0.0090)


          Teff = 3500 K,  log g = 1.0,  [M/H] = -2.0

 bolo   0.443 (0.0752)    0.586  0.214 (0.0158)    0.122  0.535 (0.0055)
  u     0.812 (0.0637)    0.642 -0.256 (0.0250)    1.197 -0.640 (0.0366)
  v     0.896 (0.1077)    0.618 -0.417 (0.0342)    1.521 -1.042 (0.0534)
  b     0.943 (0.1234)    0.638 -0.457 (0.0303)    1.629 -1.143 (0.0520)
  y     0.877 (0.0760)    0.696 -0.271 (0.0143)    1.282 -0.676 (0.0273)
  U     0.841 (0.0769)    0.637 -0.306 (0.0288)    1.300 -0.765 (0.0428)
  B     0.920 (0.1113)    0.643 -0.416 (0.0290)    1.545 -1.040 (0.0487)
  V     0.857 (0.0656)    0.700 -0.236 (0.0137)    1.210 -0.589 (0.0250)
  R     0.719 (0.0146)    0.725  0.010 (0.0133)    0.704  0.024 (0.0128)
  I     0.579 (0.0493)    0.667  0.132 (0.0150)    0.382  0.329 (0.0087)
  J     0.464 (0.0703)    0.605  0.211 (0.0114)    0.148  0.527 (0.0028)
  K     0.275 (0.1213)    0.508  0.349 (0.0228)   -0.249  0.873 (0.0061)
  L     0.214 (0.0879)    0.386  0.258 (0.0144)   -0.173  0.644 (0.0021)
  M     0.168 (0.0477)    0.258  0.135 (0.0112)   -0.034  0.338 (0.0049)
  N     0.116 (0.0381)    0.187  0.105 (0.0099)   -0.042  0.264 (0.0049)
  Rc    0.755 (0.0122)    0.728 -0.041 (0.0120)    0.816 -0.102 (0.0140)
  Ic    0.634 (0.0404)    0.702  0.102 (0.0147)    0.481  0.255 (0.0098)
 230    0.985 (0.0274)    0.924 -0.091 (0.0012)    1.122 -0.228 (0.0047)
 250    0.916 (0.0087)    0.899 -0.027 (0.0012)    0.957 -0.067 (0.0007)
 270    0.850 (0.0023)    0.855  0.007 (0.0022)    0.839  0.019 (0.0025)
 290    0.802 (0.0063)    0.814  0.017 (0.0017)    0.776  0.043 (0.0019)
 310    0.781 (0.0189)    0.727 -0.080 (0.0095)    0.901 -0.201 (0.0129)
 330    0.774 (0.0409)    0.663 -0.167 (0.0169)    1.023 -0.416 (0.0243)
 TyB    0.915 (0.1138)    0.628 -0.430 (0.0315)    1.560 -1.076 (0.0516)
 TyV    0.869 (0.0728)    0.693 -0.263 (0.0159)    1.264 -0.658 (0.0285)
 HIP    0.812 (0.0418)    0.707 -0.157 (0.0151)    1.048 -0.394 (0.0227)
 858    0.582 (0.0575)    0.682  0.149 (0.0194)    0.359  0.373 (0.0123)


          Teff = 3500 K,  log g = 1.5,  [M/H] = -2.0

 bolo   0.400 (0.0827)    0.556  0.234 (0.0180)    0.049  0.584 (0.0068)
  u     0.853 (0.0773)    0.654 -0.298 (0.0236)    1.300 -0.745 (0.0373)
  v     0.885 (0.0909)    0.658 -0.341 (0.0229)    1.397 -0.852 (0.0387)
  b     0.888 (0.0843)    0.684 -0.306 (0.0164)    1.346 -0.765 (0.0308)
  y     0.782 (0.0238)    0.721 -0.092 (0.0081)    0.921 -0.231 (0.0124)
  U     0.857 (0.0768)    0.660 -0.295 (0.0228)    1.299 -0.737 (0.0364)
  B     0.868 (0.0746)    0.684 -0.275 (0.0166)    1.280 -0.688 (0.0295)
  V     0.763 (0.0155)    0.720 -0.064 (0.0090)    0.859 -0.161 (0.0120)
  R     0.619 (0.0526)    0.708  0.135 (0.0169)    0.416  0.337 (0.0104)
  I     0.490 (0.0783)    0.630  0.210 (0.0218)    0.175  0.525 (0.0117)
  J     0.403 (0.0786)    0.550  0.219 (0.0194)    0.074  0.549 (0.0089)
  K     0.267 (0.1121)    0.486  0.328 (0.0188)   -0.225  0.821 (0.0030)
  L     0.204 (0.0751)    0.350  0.219 (0.0138)   -0.125  0.548 (0.0035)
  M     0.158 (0.0503)    0.251  0.140 (0.0126)   -0.052  0.350 (0.0060)
  N     0.098 (0.0402)    0.170  0.108 (0.0117)   -0.065  0.270 (0.0065)
  Rc    0.654 (0.0396)    0.718  0.097 (0.0143)    0.508  0.242 (0.0096)
  Ic    0.538 (0.0746)    0.671  0.199 (0.0210)    0.239  0.498 (0.0114)
 230    1.007 (0.0347)    0.932 -0.114 (0.0006)    1.178 -0.284 (0.0055)
 250    0.919 (0.0046)    0.913 -0.009 (0.0026)    0.933 -0.024 (0.0021)
 270    0.873 (0.0070)    0.854 -0.029 (0.0036)    0.917 -0.073 (0.0045)
 290    0.848 (0.0166)    0.801 -0.071 (0.0089)    0.954 -0.178 (0.0119)
 310    0.847 (0.0489)    0.718 -0.193 (0.0166)    1.135 -0.481 (0.0253)
 330    0.837 (0.0678)    0.662 -0.264 (0.0213)    1.233 -0.659 (0.0333)
 TyB    0.879 (0.0846)    0.672 -0.311 (0.0184)    1.347 -0.779 (0.0330)
 TyV    0.778 (0.0233)    0.716 -0.093 (0.0100)    0.918 -0.233 (0.0143)
 HIP    0.723 (0.0106)    0.714 -0.013 (0.0130)    0.742 -0.033 (0.0137)
 858    0.492 (0.0860)    0.644  0.229 (0.0251)    0.148  0.572 (0.0141)


          Teff = 3500 K,  log g = 2.0,  [M/H] = -2.0

 bolo   0.326 (0.0921)    0.499  0.260 (0.0208)   -0.064  0.651 (0.0083)
  u     0.795 (0.0358)    0.708 -0.130 (0.0066)    0.990 -0.325 (0.0126)
  v     0.766 (0.0179)    0.723 -0.064 (0.0029)    0.863 -0.161 (0.0055)
  b     0.725 (0.0043)    0.733  0.012 (0.0018)    0.707  0.031 (0.0021)
  y     0.618 (0.0551)    0.731  0.170 (0.0045)    0.363  0.424 (0.0049)
  U     0.775 (0.0236)    0.717 -0.087 (0.0047)    0.905 -0.217 (0.0086)
  B     0.719 (0.0072)    0.732  0.019 (0.0019)    0.690  0.049 (0.0019)
  V     0.603 (0.0605)    0.725  0.183 (0.0062)    0.327  0.459 (0.0037)
  R     0.483 (0.1008)    0.675  0.288 (0.0205)    0.051  0.720 (0.0067)
  I     0.383 (0.1074)    0.583  0.299 (0.0260)   -0.066  0.749 (0.0116)
  J     0.307 (0.0946)    0.481  0.262 (0.0242)   -0.086  0.654 (0.0117)
  K     0.234 (0.0929)    0.410  0.265 (0.0201)   -0.163  0.662 (0.0075)
  L     0.161 (0.0650)    0.281  0.180 (0.0163)   -0.109  0.451 (0.0076)
  M     0.133 (0.0558)    0.236  0.154 (0.0145)   -0.097  0.384 (0.0072)
  N     0.081 (0.0401)    0.153  0.107 (0.0120)   -0.080  0.269 (0.0069)
  Rc    0.511 (0.0939)    0.692  0.272 (0.0172)    0.103  0.680 (0.0041)
  Ic    0.420 (0.1097)    0.626  0.308 (0.0256)   -0.041  0.769 (0.0108)
 230    1.052 (0.0530)    0.936 -0.174 (0.0007)    1.314 -0.436 (0.0090)
 250    0.973 (0.0277)    0.909 -0.097 (0.0029)    1.118 -0.241 (0.0067)
 270    0.949 (0.0413)    0.847 -0.153 (0.0088)    1.179 -0.383 (0.0156)
 290    0.892 (0.0320)    0.811 -0.122 (0.0086)    1.075 -0.305 (0.0140)
 310    0.849 (0.0384)    0.754 -0.142 (0.0083)    1.062 -0.355 (0.0147)
 330    0.813 (0.0438)    0.705 -0.162 (0.0091)    1.056 -0.404 (0.0165)
 TyB    0.743 (0.0060)    0.729 -0.021 (0.0018)    0.774 -0.052 (0.0019)
 TyV    0.618 (0.0540)    0.727  0.164 (0.0055)    0.373  0.410 (0.0035)
 HIP    0.574 (0.0692)    0.709  0.203 (0.0110)    0.269  0.507 (0.0016)
 858    0.385 (0.1135)    0.594  0.313 (0.0290)   -0.085  0.784 (0.0139)


          Teff = 3500 K,  log g = 2.5,  [M/H] = -2.0

 bolo   0.264 (0.0997)    0.450  0.279 (0.0240)   -0.154  0.697 (0.0107)
  u     0.723 (0.0111)    0.750  0.042 (0.0050)    0.660  0.104 (0.0070)
  v     0.668 (0.0397)    0.758  0.136 (0.0054)    0.464  0.339 (0.0118)
  b     0.606 (0.0649)    0.749  0.215 (0.0039)    0.284  0.537 (0.0138)
  y     0.512 (0.1002)    0.717  0.308 (0.0092)    0.051  0.769 (0.0062)
  U     0.693 (0.0263)    0.754  0.092 (0.0051)    0.555  0.230 (0.0095)
  B     0.611 (0.0632)    0.749  0.207 (0.0028)    0.301  0.517 (0.0121)
  V     0.502 (0.1027)    0.710  0.313 (0.0111)    0.033  0.781 (0.0045)
  R     0.403 (0.1239)    0.640  0.355 (0.0254)   -0.130  0.888 (0.0083)
  I     0.322 (0.1197)    0.545  0.334 (0.0293)   -0.179  0.835 (0.0134)
  J     0.244 (0.1033)    0.435  0.286 (0.0266)   -0.184  0.714 (0.0130)
  K     0.170 (0.0872)    0.328  0.238 (0.0235)   -0.187  0.595 (0.0121)
  L     0.118 (0.0630)    0.233  0.171 (0.0172)   -0.139  0.428 (0.0090)
  M     0.115 (0.0595)    0.224  0.163 (0.0161)   -0.128  0.406 (0.0084)
  N     0.072 (0.0397)    0.142  0.105 (0.0124)   -0.086  0.263 (0.0074)
  Rc    0.425 (0.1212)    0.660  0.352 (0.0224)   -0.103  0.880 (0.0055)
  Ic    0.353 (0.1248)    0.587  0.351 (0.0295)   -0.173  0.876 (0.0127)
 230    1.084 (0.0633)    0.943 -0.212 (0.0023)    1.402 -0.530 (0.0121)
 250    1.008 (0.0413)    0.910 -0.147 (0.0056)    1.227 -0.366 (0.0120)
 270    0.972 (0.0464)    0.861 -0.167 (0.0076)    1.222 -0.417 (0.0151)
 290    0.877 (0.0159)    0.838 -0.058 (0.0031)    0.964 -0.145 (0.0055)
 310    0.806 (0.0062)    0.794 -0.018 (0.0019)    0.833 -0.046 (0.0013)
 330    0.759 (0.0064)    0.748 -0.016 (0.0027)    0.783 -0.040 (0.0020)
 TyB    0.638 (0.0520)    0.754  0.175 (0.0052)    0.376  0.437 (0.0134)
 TyV    0.516 (0.0984)    0.716  0.301 (0.0095)    0.064  0.753 (0.0055)
 HIP    0.480 (0.1058)    0.691  0.316 (0.0147)    0.006  0.791 (0.0009)
 858    0.324 (0.1242)    0.554  0.344 (0.0318)   -0.192  0.860 (0.0154)


          Teff = 3500 K,  log g = 3.0,  [M/H] = -2.0

 bolo   0.241 (0.1067)    0.439  0.297 (0.0258)   -0.205  0.743 (0.0115)
  u     0.690 (0.0367)    0.779  0.133 (0.0097)    0.491  0.332 (0.0161)
  v     0.629 (0.0671)    0.780  0.226 (0.0064)    0.291  0.564 (0.0170)
  b     0.556 (0.0961)    0.763  0.310 (0.0035)    0.090  0.776 (0.0164)
  y     0.471 (0.1230)    0.720  0.373 (0.0131)   -0.089  0.934 (0.0059)
  U     0.658 (0.0522)    0.778  0.181 (0.0081)    0.387  0.452 (0.0168)
  B     0.568 (0.0911)    0.764  0.294 (0.0030)    0.127  0.734 (0.0150)
  V     0.462 (0.1238)    0.711  0.374 (0.0146)   -0.098  0.934 (0.0042)
  R     0.372 (0.1374)    0.635  0.395 (0.0271)   -0.220  0.986 (0.0081)
  I     0.299 (0.1293)    0.541  0.362 (0.0302)   -0.244  0.906 (0.0127)
  J     0.222 (0.1100)    0.424  0.303 (0.0286)   -0.232  0.757 (0.0140)
  K     0.149 (0.0885)    0.308  0.238 (0.0254)   -0.208  0.596 (0.0140)
  L     0.105 (0.0640)    0.218  0.171 (0.0192)   -0.151  0.427 (0.0110)
  M     0.108 (0.0625)    0.221  0.170 (0.0174)   -0.146  0.424 (0.0092)
  N     0.069 (0.0420)    0.143  0.112 (0.0127)   -0.099  0.279 (0.0073)
  Rc    0.392 (0.1364)    0.655  0.396 (0.0248)   -0.202  0.989 (0.0058)
  Ic    0.328 (0.1353)    0.582  0.382 (0.0303)   -0.245  0.954 (0.0120)
 230    1.060 (0.0456)    0.961 -0.150 (0.0020)    1.285 -0.374 (0.0065)
 250    0.990 (0.0295)    0.916 -0.111 (0.0071)    1.157 -0.277 (0.0118)
