          Teff = 3500 K,  log g = 0.0,  [M/H] = -0.3

 bolo   0.487 (0.0680)    0.613  0.188 (0.0167)    0.205  0.471 (0.0076)
  u     0.740 (0.0396)    0.781  0.062 (0.0250)    0.647  0.155 (0.0221)
  v     0.931 (0.0900)    0.689 -0.363 (0.0391)    1.475 -0.907 (0.0560)
  b     1.069 (0.1277)    0.745 -0.486 (0.0408)    1.798 -1.216 (0.0639)
  y     0.974 (0.0711)    0.791 -0.275 (0.0296)    1.387 -0.687 (0.0428)
  U     0.784 (0.0236)    0.762 -0.032 (0.0301)    0.832 -0.081 (0.0316)
  B     1.023 (0.1115)    0.736 -0.431 (0.0395)    1.670 -1.077 (0.0599)
  V     0.956 (0.0615)    0.795 -0.241 (0.0291)    1.317 -0.602 (0.0407)
  R     0.817 (0.0217)    0.796 -0.032 (0.0262)    0.865 -0.080 (0.0278)
  I     0.622 (0.0530)    0.706  0.125 (0.0226)    0.434  0.313 (0.0167)
  J     0.495 (0.0564)    0.603  0.162 (0.0120)    0.251  0.406 (0.0045)
  K     0.323 (0.1104)    0.539  0.324 (0.0179)   -0.164  0.811 (0.0023)
  L     0.244 (0.0796)    0.398  0.231 (0.0142)   -0.103  0.579 (0.0031)
  M     0.151 (0.0564)    0.251  0.150 (0.0176)   -0.073  0.374 (0.0105)
  N     0.119 (0.0369)    0.187  0.102 (0.0091)   -0.035  0.256 (0.0042)
  Rc    0.866 (0.0242)    0.810 -0.083 (0.0263)    0.991 -0.209 (0.0303)
  Ic    0.701 (0.0446)    0.760  0.088 (0.0249)    0.569  0.220 (0.0207)
 230    0.996 (0.0033)    1.005  0.014 (0.0020)    0.975  0.035 (0.0027)
 250    0.895 (0.0513)    1.009  0.171 (0.0024)    0.639  0.427 (0.0106)
 270    0.800 (0.0862)    0.982  0.274 (0.0033)    0.389  0.685 (0.0101)
 290    0.736 (0.1050)    0.953  0.325 (0.0085)    0.248  0.813 (0.0073)
 310    0.669 (0.1052)    0.880  0.317 (0.0129)    0.194  0.793 (0.0026)
 330    0.662 (0.0801)    0.813  0.225 (0.0161)    0.324  0.564 (0.0058)
 TyB    1.005 (0.1121)    0.715 -0.435 (0.0399)    1.658 -1.089 (0.0605)
 TyV    0.970 (0.0696)    0.789 -0.272 (0.0309)    1.378 -0.679 (0.0439)
 HIP    0.922 (0.0480)    0.794 -0.192 (0.0294)    1.209 -0.479 (0.0386)
 858    0.663 (0.0594)    0.753  0.134 (0.0275)    0.462  0.336 (0.0211)


          Teff = 3500 K,  log g = 0.5,  [M/H] = -0.3

 bolo   0.482 (0.0682)    0.607  0.188 (0.0174)    0.200  0.469 (0.0084)
  u     0.795 (0.0266)    0.769 -0.038 (0.0341)    0.852 -0.096 (0.0358)
  v     0.983 (0.1069)    0.701 -0.423 (0.0415)    1.618 -1.058 (0.0613)
  b     1.099 (0.1301)    0.770 -0.493 (0.0399)    1.838 -1.232 (0.0634)
  y     0.981 (0.0687)    0.803 -0.267 (0.0300)    1.382 -0.668 (0.0429)
  U     0.845 (0.0320)    0.754 -0.136 (0.0372)    1.048 -0.340 (0.0435)
  B     1.047 (0.1139)    0.755 -0.439 (0.0394)    1.705 -1.097 (0.0602)
  V     0.963 (0.0602)    0.805 -0.237 (0.0296)    1.318 -0.591 (0.0410)
  R     0.813 (0.0232)    0.787 -0.040 (0.0284)    0.873 -0.100 (0.0303)
  I     0.616 (0.0534)    0.698  0.122 (0.0241)    0.432  0.306 (0.0183)
  J     0.486 (0.0564)    0.593  0.160 (0.0129)    0.246  0.401 (0.0054)
  K     0.322 (0.1098)    0.537  0.323 (0.0179)   -0.162  0.806 (0.0024)
  L     0.242 (0.0778)    0.393  0.227 (0.0136)   -0.098  0.567 (0.0027)
  M     0.148 (0.0589)    0.252  0.155 (0.0189)   -0.084  0.388 (0.0116)
  N     0.116 (0.0358)    0.183  0.100 (0.0089)   -0.033  0.249 (0.0042)
  Rc    0.867 (0.0265)    0.804 -0.094 (0.0281)    1.008 -0.235 (0.0326)
  Ic    0.696 (0.0443)    0.750  0.080 (0.0270)    0.576  0.201 (0.0232)
 230    0.997 (0.0018)    1.002  0.008 (0.0010)    0.985  0.020 (0.0013)
 250    0.909 (0.0465)    1.015  0.159 (0.0043)    0.671  0.397 (0.0120)
 270    0.803 (0.0895)    0.995  0.288 (0.0015)    0.370  0.721 (0.0132)
 290    0.728 (0.1136)    0.964  0.353 (0.0083)    0.199  0.883 (0.0090)
 310    0.664 (0.1128)    0.886  0.333 (0.0175)    0.165  0.831 (0.0017)
 330    0.687 (0.0719)    0.805  0.177 (0.0246)    0.422  0.443 (0.0162)
 TyB    1.038 (0.1173)    0.736 -0.452 (0.0399)    1.716 -1.131 (0.0613)
 TyV    0.979 (0.0685)    0.800 -0.268 (0.0313)    1.381 -0.671 (0.0442)
 HIP    0.931 (0.0506)    0.796 -0.202 (0.0307)    1.234 -0.505 (0.0404)
 858    0.663 (0.0554)    0.738  0.113 (0.0300)    0.493  0.283 (0.0246)


          Teff = 3500 K,  log g = 1.0,  [M/H] = -0.3

 bolo   0.475 (0.0680)    0.600  0.187 (0.0175)    0.195  0.467 (0.0085)
  u     0.852 (0.0340)    0.752 -0.149 (0.0382)    1.076 -0.373 (0.0451)
  v     1.015 (0.1142)    0.718 -0.445 (0.0401)    1.683 -1.114 (0.0609)
  b     1.115 (0.1298)    0.789 -0.490 (0.0384)    1.850 -1.225 (0.0617)
  y     0.982 (0.0671)    0.808 -0.262 (0.0296)    1.375 -0.655 (0.0422)
  U     0.895 (0.0511)    0.746 -0.223 (0.0392)    1.229 -0.557 (0.0496)
  B     1.059 (0.1128)    0.770 -0.433 (0.0379)    1.709 -1.084 (0.0584)
  V     0.964 (0.0599)    0.807 -0.236 (0.0292)    1.317 -0.589 (0.0405)
  R     0.805 (0.0229)    0.771 -0.052 (0.0285)    0.883 -0.130 (0.0310)
  I     0.609 (0.0518)    0.688  0.118 (0.0236)    0.433  0.294 (0.0180)
  J     0.478 (0.0572)    0.586  0.161 (0.0137)    0.236  0.403 (0.0062)
  K     0.319 (0.1082)    0.532  0.319 (0.0173)   -0.159  0.797 (0.0020)
  L     0.240 (0.0762)    0.389  0.222 (0.0133)   -0.093  0.556 (0.0027)
  M     0.135 (0.0510)    0.224  0.134 (0.0163)   -0.067  0.336 (0.0099)
  N     0.115 (0.0350)    0.179  0.096 (0.0093)   -0.028  0.239 (0.0047)
  Rc    0.863 (0.0289)    0.790 -0.109 (0.0283)    1.026 -0.272 (0.0335)
  Ic    0.688 (0.0410)    0.735  0.069 (0.0265)    0.585  0.173 (0.0231)
 230    0.959 (0.0235)    1.016  0.085 (0.0047)    0.831  0.213 (0.0088)
 250    0.838 (0.0777)    1.007  0.253 (0.0013)    0.458  0.634 (0.0132)
 270    0.738 (0.1103)    0.966  0.343 (0.0081)    0.224  0.857 (0.0087)
 290    0.680 (0.1220)    0.925  0.368 (0.0149)    0.128  0.920 (0.0032)
 310    0.653 (0.1054)    0.856  0.304 (0.0194)    0.198  0.759 (0.0049)
 330    0.735 (0.0441)    0.778  0.064 (0.0295)    0.640  0.159 (0.0266)
