  -1.430157130D+01   7.826824300D+01  -9.394959330D+01   8.107001350D+01  -5.418657160D+01   2.846761250D+01  -1.157898600D+01   3.483496940D+00  -7.003687980D-01   7.174840300D-02
   3.094308230D+00   3.550518220D+01  -4.180780560D+01   3.558196690D+01  -2.349531670D+01   1.220607420D+01  -4.913039980D+00   1.463596360D+00  -2.915386240D-01   2.960463440D-02
  -2.544858920D+02   6.734502290D+02  -8.008382750D+02   6.807399220D+02  -4.473155480D+02   2.307872160D+02  -9.212130590D+01   2.718108610D+01  -5.356025330D+00   5.371891710D-01
  -1.091473740D+01   6.099706610D+01  -6.879351100D+01   5.582349680D+01  -3.515167200D+01   1.744416690D+01  -6.721888940D+00   1.921250780D+00  -3.678342310D-01   3.592419010D-02
  -6.126540050D+00   5.313313990D+01  -6.232363890D+01   5.258232740D+01  -3.435661200D+01   1.764532180D+01  -7.018205750D+00   2.065418200D+00  -4.063428930D-01   4.073281700D-02
  -8.234257690D+00   6.115149000D+01  -7.306548090D+01   6.283844190D+01  -4.187697050D+01   2.194095920D+01  -8.901771730D+00   2.671720300D+00  -5.359572400D-01   5.478863550D-02
   3.464759180D+00   3.299268190D+01  -3.875068490D+01   3.292119940D+01  -2.170451550D+01   1.125963700D+01  -4.526060890D+00   1.346628190D+00  -2.679214760D-01   2.717558200D-02
  -1.481915540D+02   4.050157560D+02  -4.813226680D+02   4.087107840D+02  -2.682205080D+02   1.382039490D+02  -5.509759950D+01   1.623887180D+01  -3.196737290D+00   3.203507900D-01
  -1.823706510D+00   3.717655340D+01  -4.201782910D+01   3.427184460D+01  -2.169062510D+01   1.081155010D+01  -4.181229490D+00   1.198563970D+00  -2.300011810D-01   2.250352270D-02
   2.091295730D+00   3.001320540D+01  -3.477384540D+01   2.914982040D+01  -1.896131350D+01   9.705825710D+00  -3.850336160D+00   1.130804750D+00  -2.221059340D-01   2.223517610D-02
  -3.024715550D+00   4.527317930D+01  -5.370818480D+01   4.595463990D+01  -3.048768070D+01   1.590771750D+01  -6.429142490D+00   1.922620130D+00  -3.843653060D-01   3.916378340D-02
   3.461189000D+00   3.046819800D+01  -3.568003070D+01   3.024966780D+01  -1.990719100D+01   1.031014220D+01  -4.137991430D+00   1.229378410D+00  -2.442570360D-01   2.474263980D-02
  -9.602579390D+01   2.725394320D+02  -3.240382910D+02   2.752480660D+02  -1.806336860D+02   9.304958320D+01  -3.708080120D+01   1.092357040D+01  -2.149311070D+00   2.152802560D-01
   2.958112320D+00   2.378498620D+01  -2.672005920D+01   2.179278380D+01  -1.381567590D+01   6.902515570D+00  -2.676402550D+00   7.692292250D-01  -1.479947060D-01   1.451581940D-02
   5.148517700D+00   2.036752190D+01  -2.327443790D+01   1.935800350D+01  -1.251809060D+01   6.376920340D+00  -2.519419840D+00   7.373059450D-01  -1.443648280D-01   1.441209560D-02
  -1.157992310D+00   3.848212580D+01  -4.543620890D+01   3.874639420D+01  -2.562996270D+01   1.333698220D+01  -5.376600820D+00   1.604052970D+00  -3.199592460D-01   3.253148770D-02
   3.128531240D+00   2.930649000D+01  -3.426736790D+01   2.902099060D+01  -1.908083660D+01   9.873735400D+00  -3.959685110D+00   1.175523100D+00  -2.333909420D-01   2.362585140D-02
  -6.328244140D+01   1.886847980D+02  -2.242800860D+02   1.905487530D+02  -1.250624610D+02   6.441728600D+01  -2.566318320D+01   7.556625020D+00  -1.485971890D+00   1.487394130D-01
   5.420465880D+00   1.623591420D+01  -1.800460220D+01   1.460378510D+01  -9.229159590D+00   4.602034060D+00  -1.782190820D+00   5.118225870D-01  -9.842552630D-02   9.651560150D-03
   6.312239480D+00   1.582721460D+01  -1.786829580D+01   1.475909030D+01  -9.494199300D+00   4.815534900D+00  -1.895445340D+00   5.528816540D-01  -1.079375650D-01   1.074695770D-02
  -4.751931470D-01   3.507539070D+01  -4.128868980D+01   3.513427440D+01  -2.319716990D+01   1.205031810D+01  -4.850120580D+00   1.444802260D+00  -2.877820250D-01   2.921994500D-02
   2.716939260D+00   2.869948020D+01  -3.352933050D+01   2.837917240D+01  -1.864924690D+01   9.645845580D+00  -3.866589640D+00   1.147409330D+00  -2.277194990D-01   2.304304950D-02
  -3.000861840D+01   1.022763120D+02  -1.214920240D+02   1.033961540D+02  -6.803059000D+01   3.513861830D+01  -1.403855850D+01   4.145156500D+00  -8.172763980D-01   8.200916540D-02
   7.217176040D+00   9.197968740D+00  -9.871232740D+00   7.880902910D+00  -4.928591610D+00   2.438605320D+00  -9.386675160D-01   2.682562820D-01  -5.137845710D-02   5.021030050D-03
   6.894120790D+00   1.160422930D+01  -1.285029340D+01   1.049832560D+01  -6.697438420D+00   3.373685290D+00  -1.320062860D+00   3.830410420D-01  -7.443092260D-02   7.379392910D-03
  -2.395110670D-01   3.163868810D+01  -3.710649670D+01   3.149371390D+01  -2.074647360D+01   1.075486230D+01  -4.320321070D+00   1.284631030D+00  -2.554354890D-01   2.589267650D-02
   1.856131480D+00   2.806668710D+01  -3.276002330D+01   2.771023780D+01  -1.819947740D+01   9.408385880D+00  -3.769596910D+00   1.118122270D+00  -2.218120970D-01   2.243607450D-02
  -4.516686650D+02   1.168725040D+03  -1.390331720D+03   1.182512990D+03  -7.773745220D+02   4.011492710D+02  -1.601105100D+02   4.722857780D+01  -9.302596250D+00   9.325843740D-01
  -2.759686300D+01   1.022636390D+02  -1.146410760D+02   9.249917880D+01  -5.799416010D+01   2.868567110D+01  -1.102542670D+01   3.144773400D+00  -6.010475700D-01   5.861497640D-02
  -2.409900180D+01   1.008653760D+02  -1.188652880D+02   1.003360810D+02  -6.549457710D+01   3.358012450D+01  -1.332793990D+01   3.913246720D+00  -7.680156230D-01   7.679845400D-02
  -2.199820330D+01   9.928641650D+01  -1.196086980D+02   1.034836540D+02  -6.932896380D+01   3.650093080D+01  -1.487606220D+01   4.483748960D+00  -9.030519650D-01   9.266562700D-02
   2.466646820D+00   3.839159010D+01  -4.532107050D+01   3.864088910D+01  -2.555490840D+01   1.329500800D+01  -5.358464040D+00   1.598284320D+00  -3.187444150D-01   3.240388510D-02
  -4.475482900D+02   1.160225920D+03  -1.380961210D+03   1.174375040D+03  -7.718033720D+02   3.982014480D+02  -1.589346110D+02   4.689053130D+01  -9.239054990D+00   9.266019500D-01
  -2.654852350D+01   1.002853360D+02  -1.136199910D+02   9.248722670D+01  -5.841802700D+01   2.907853080D+01  -1.123743740D+01   3.220387310D+00  -6.180203810D-01   6.048435670D-02
  -1.811670950D+01   8.515774800D+01  -1.004353030D+02   8.493347150D+01  -5.556037680D+01   2.855164020D+01  -1.135804580D+01   3.342313250D+00  -6.573770230D-01   6.587083440D-02
  -1.606969810D+01   8.319499580D+01  -9.996742670D+01   8.633019720D+01  -5.774299700D+01   3.035592400D+01  -1.235467430D+01   3.719035340D+00  -7.481410160D-01   7.668330370D-02
   2.991316560D+00   3.615915030D+01  -4.260378680D+01   3.627499980D+01  -2.396193370D+01   1.245277790D+01  -5.013952140D+00   1.494110060D+00  -2.977020840D-01   3.023880020D-02
  -1.639191780D+03   4.153037490D+03  -4.946788280D+03   4.209131190D+03  -2.767414040D+03   1.428242080D+03  -5.701774510D+02   1.682442330D+02  -3.315317600D+01   3.325208180D+00
  -1.286324570D+02   3.470231930D+02  -3.936240980D+02   3.206925270D+02  -2.027460040D+02   1.010003920D+02  -3.905700060D+01   1.119877380D+01  -2.150121530D+00   2.105144970D-01
  -9.785409530D+01   2.892930780D+02  -3.416415240D+02   2.884317230D+02  -1.883017310D+02   9.658840020D+01  -3.836482200D+01   1.127560630D+01  -2.215537880D+00   2.218286890D-01
  -9.268191560D+01   2.851792510D+02  -3.465557170D+02   3.016704530D+02  -2.031478940D+02   1.074385750D+02  -4.396198850D+01   1.329752450D+01  -2.686683110D+00   2.764749060D-01
  -4.787029790D+00   6.153752830D+01  -7.352706110D+01   6.323135270D+01  -4.213457410D+01   2.207315220D+01  -8.954136360D+00   2.687045980D+00  -5.389624730D-01   5.509271840D-02
  -1.512170640D+03   3.834464300D+03  -4.567309860D+03   3.886245000D+03  -2.555150580D+03   1.318718710D+03  -5.264659670D+02   1.553499010D+02  -3.061301370D+01   3.070498750D+00
  -1.176567030D+02   3.208435160D+02  -3.639761350D+02   2.965571710D+02  -1.874922820D+02   9.340169900D+01  -3.611802820D+01   1.035581640D+01  -1.988211270D+00   1.946548190D-01
  -8.894033290D+01   2.667557810D+02  -3.150362190D+02   2.659835770D+02  -1.736506500D+02   8.907459490D+01  -3.538122540D+01   1.039915700D+01  -2.043452090D+00   2.046150720D-01
  -8.318033640D+01   2.604492950D+02  -3.163992830D+02   2.753777520D+02  -1.854287950D+02   9.806595140D+01  -4.012797860D+01   1.213857500D+01  -2.452746080D+00   2.524303430D-01
  -3.692363720D+00   5.836174640D+01  -6.965440080D+01   5.985261310D+01  -3.985477310D+01   2.086517150D+01  -8.458948280D+00   2.536991500D+00  -5.085894980D-01   5.196117990D-02
  -1.403091610D+03   3.560842310D+03  -4.241345600D+03   3.608852430D+03  -2.372764770D+03   1.224597800D+03  -4.888977280D+02   1.442671660D+02  -2.842974150D+01   2.851588240D+00
  -1.082376760D+02   2.983437740D+02  -3.384999610D+02   2.758254860D+02  -1.743957820D+02   8.688096190D+01  -3.359730130D+01   9.633195850D+00  -1.849484610D+00   1.810726300D-01
  -8.128517250D+01   2.473661610D+02  -2.921371050D+02   2.466550380D+02  -1.610296970D+02   8.259811880D+01  -3.280775830D+01   9.642624180D+00  -1.894800430D+00   1.897350260D-01
  -7.510883100D+01   2.394087410D+02  -2.907302830D+02   2.529843850D+02  -1.703271910D+02   9.007188080D+01  -3.685530010D+01   1.114849860D+01  -2.252730570D+00   2.318550220D-01
  -2.793250760D+00   5.571599650D+01  -6.642859820D+01   5.703872130D+01  -3.795644500D+01   1.985950080D+01  -8.046766550D+00   2.412111670D+00  -4.833164480D-01   4.935588350D-02
  -1.309227170D+03   3.325291030D+03  -3.960625210D+03   3.369850360D+03  -2.215541770D+03   1.143421770D+03  -4.564813130D+02   1.347002610D+02  -2.654441500D+01   2.662496790D+00
  -1.002086180D+02   2.791402320D+02  -3.167604980D+02   2.581393820D+02  -1.632265680D+02   8.132155540D+01  -3.144886600D+01   9.017488420D+00  -1.731317820D+00   1.695066820D-01
  -7.475509060D+01   2.307993120D+02  -2.725685590D+02   2.301358750D+02  -1.502411070D+02   7.706008850D+01  -3.060614670D+01   8.995029160D+00  -1.767471030D+00   1.769806790D-01
  -6.827698930D+01   2.215719500D+02  -2.689624430D+02   2.339857840D+02  -1.575081230D+02   8.328207620D+01  -3.407388800D+01   1.030649370D+01  -2.082514250D+00   2.143330810D-01
  -2.051947420D+00   5.350297270D+01  -6.373079020D+01   5.468578210D+01  -3.636935330D+01   1.901885400D+01  -7.702278330D+00   2.307758060D+00  -4.622008100D-01   4.717949310D-02
  -1.226307680D+03   3.117245990D+03  -3.712739230D+03   3.158818990D+03  -2.076710160D+03   1.071728900D+03  -4.278445040D+02   1.262461990D+02  -2.487783220D+01   2.495286690D+00
  -9.299035140D+01   2.618491060D+02  -2.971858520D+02   2.422169650D+02  -1.531736830D+02   7.631933340D+01  -2.951640800D+01   8.463872750D+00  -1.625106310D+00   1.591147190D-01
  -6.890892870D+01   2.159436540D+02  -2.550184570D+02   2.153195900D+02  -1.405636250D+02   7.209129900D+01  -2.863010280D+01   8.413490040D+00  -1.653059290D+00   1.655123750D-01
  -6.223653300D+01   2.057762270D+02  -2.496802070D+02   2.171503200D+02  -1.461435680D+02   7.725969750D+01  -3.160553740D+01   9.558844110D+00  -1.931285250D+00   1.987564430D-01
  -1.411236710D+00   5.156145410D+01  -6.136428140D+01   5.262209470D+01  -3.497757910D+01   1.828177620D+01  -7.400277690D+00   2.216288620D+00  -4.436949390D-01   4.527236320D-02
  -1.153338520D+03   2.934141720D+03  -3.494595240D+03   2.973135090D+03  -1.954569400D+03   1.008660370D+03  -4.026532990D+02   1.188091660D+02  -2.341163870D+01   2.348165860D+00
  -8.661270010D+01   2.465354600D+02  -2.798337040D+02   2.280924460D+02  -1.442509630D+02   7.187748860D+01  -2.779981100D+01   7.971950960D+00  -1.530707920D+00   1.498767780D-01
  -6.383017410D+01   2.030177110D+02  -2.397465940D+02   2.024270670D+02  -1.321430000D+02   6.776762660D+01  -2.691030920D+01   7.907201480D+00  -1.553407310D+00   1.555179410D-01
  -5.706399510D+01   1.922279860D+02  -2.331379790D+02   2.027029020D+02  -1.363875480D+02   7.208764120D+01  -2.948477840D+01   8.916182270D+00  -1.801230060D+00   1.853540590D-01
  -8.731298100D-01   4.990545170D+01  -5.934603720D+01   5.086234660D+01  -3.379095310D+01   1.765343400D+01  -7.142865450D+00   2.138334870D+00  -4.279256740D-01   4.364747130D-02
  -7.812787860D+02   1.997037380D+03  -2.377164320D+03   2.022775100D+03  -1.330673820D+03   6.874002070D+02  -2.747581960D+02   8.118903460D+01  -1.602326630D+01   1.609684420D+00
  -5.777989320D+01   1.761390540D+02  -1.990211120D+02   1.616567350D+02  -1.019453260D+02   5.067695520D+01  -1.956046650D+01   5.599356250D+00  -1.073482070D+00   1.049641620D-01
  -4.522720870D+01   1.554497290D+02  -1.833333140D+02   1.546543990D+02  -1.008609530D+02   5.167036190D+01  -2.049464000D+01   6.014825080D+00  -1.180194950D+00   1.180093850D-01
  -4.107819920D+01   1.501654390D+02  -1.817484620D+02   1.577841900D+02  -1.060253920D+02   5.597395540D+01  -2.286976540D+01   6.909139880D+00  -1.394545320D+00   1.433889410D-01
   6.784694530D-01   4.489731870D+01  -5.324368170D+01   4.554279600D+01  -3.020474750D+01   1.575491980D+01  -6.365286760D+00   1.902910210D+00  -3.803123090D-01   3.874238490D-02
  -5.814422270D+02   1.494862650D+03  -1.778854350D+03   1.513284520D+03  -9.950757620D+02   5.136670320D+02  -2.051081090D+02   6.053147520D+01  -1.192905090D+01   1.196503890D+00
  -3.919167380D+01   1.306715040D+02  -1.469384220D+02   1.188564700D+02  -7.468135630D+01   3.700727050D+01  -1.424551490D+01   4.068393990D+00  -7.784053500D-01   7.597993660D-02
  -3.289711760D+01   1.237114850D+02  -1.458674370D+02   1.230928560D+02  -8.030793580D+01   4.115223360D+01  -1.632467970D+01   4.790890740D+00  -9.398941540D-01   9.395605580D-02
  -2.947110660D+01   1.193565580D+02  -1.441204560D+02   1.249038480D+02  -8.380589530D+01   4.418402980D+01  -1.803045670D+01   5.441003720D+00  -1.097074710D+00   1.126938590D-01
   1.798242070D+00   4.100140260D+01  -4.849868480D+01   4.140854980D+01  -2.741908930D+01   1.428100230D+01  -5.761935450D+00   1.720332870D+00  -3.434063800D-01   3.494233580D-02
  -4.383936210D+02   1.133731520D+03  -1.348500200D+03   1.147079760D+03  -7.541489640D+02   3.892011990D+02  -1.553634570D+02   4.583679020D+01  -9.030342610D+00   9.054799020D-01
  -2.661076440D+01   9.916763350D+01  -1.104643220D+02   8.916759830D+01  -5.611314570D+01   2.789386730D+01  -1.077670560D+01   3.088690240D+00  -5.928307240D-01   5.801988950D-02
  -2.663493260D+01   1.075441270D+02  -1.256880400D+02   1.051641010D+02  -6.805239890D+01   3.460443510D+01  -1.362896970D+01   3.973212670D+00  -7.746833620D-01   7.699764270D-02
  -3.373097900D+01   1.305710360D+02  -1.577576190D+02   1.367579830D+02  -9.176964120D+01   4.838316780D+01  -1.974273580D+01   5.956961130D+00  -1.200894620D+00   1.233310200D-01
   1.174203060D+00   4.291907380D+01  -5.083308710D+01   4.344128140D+01  -2.878787800D+01   1.500476530D+01  -6.058011750D+00   1.809867150D+00  -3.614926110D-01   3.680335380D-02
  -4.011776094D+02   1.043040007D+03  -1.243463863D+03   1.060391748D+03  -6.993010976D+02   3.622523207D+02  -1.452546545D+02   4.307822726D+01  -8.536966942D+00   8.614794401D-01
  -2.170113300D+01   8.765982389D+01  -9.817505640D+01   7.954635542D+01  -5.015897685D+01   2.495671932D+01  -9.647700608D+00   2.768068337D+00  -5.325892561D-01   5.240669273D-02
  -1.790902606D+01   8.492240830D+01  -9.896011919D+01   8.268669230D+01  -5.347791602D+01   2.719675877D+01  -1.071961515D+01   3.129606199D+00  -6.116283900D-01   6.102185740D-02
  -2.714408177D+01   1.128518476D+02  -1.361091579D+02   1.178366695D+02  -7.898316123D+01   4.160087925D+01  -1.696129116D+01   5.114523577D+00  -1.030690791D+00   1.058583826D-01
   1.612354004D+00   4.098787271D+01  -4.848781333D+01   4.140621673D+01  -2.742392666D+01   1.428788979D+01  -5.766975040D+00   1.722699406D+00  -3.441013908D-01   3.504384291D-02
  -4.011969623D+02   1.043048796D+03  -1.243495312D+03   1.060446514D+03  -6.993551116D+02   3.622898392D+02  -1.452734955D+02   4.308483811D+01  -8.538445158D+00   8.616414811D-01
  -2.173380891D+01   8.772529509D+01  -9.823990778D+01   7.961774487D+01  -5.022147624D+01   2.499613587D+01  -9.665438364D+00   2.773622544D+00  -5.337014785D-01   5.251663561D-02
  -1.800731389D+01   8.518446943D+01  -9.921654273D+01   8.285377427D+01  -5.355383395D+01   2.721888170D+01  -1.072194618D+01   3.128480615D+00  -6.110693860D-01   6.093364888D-02
  -2.763636236D+01   1.141705184D+02  -1.377190500D+02   1.192428374D+02  -7.993301463D+01   4.210470003D+01  -1.716803278D+01   5.177235216D+00  -1.043398106D+00   1.071702005D-01
   1.565691038D+00   4.116341380D+01  -4.870161161D+01   4.159250486D+01  -2.754946123D+01   1.435432324D+01  -5.794177010D+00   1.730933996D+00  -3.457668034D-01   3.521545529D-02
  -2.190869148D+02   5.853185522D+02  -6.977949799D+02   5.946401594D+02  -3.918164610D+02   2.027985021D+02  -8.125311670D+01   2.407960221D+01  -4.768719614D+00   4.809210302D-01
  -6.499477532D+00   4.958792338D+01  -5.618992071D+01   4.583774199D+01  -2.900389290D+01   1.445656890D+01  -5.593973760D+00   1.605919173D+00  -3.091020400D-01   3.042321404D-02
  -1.155032074D+00   3.939399790D+01  -4.597983963D+01   3.871160890D+01  -2.526788192D+01   1.297333161D+01  -5.161461112D+00   1.520388982D+00  -2.996371427D-01   3.013059986D-02
  -4.976390174D+00   5.151226931D+01  -6.131948186D+01   5.260054357D+01  -3.497769773D+01   1.829118514D+01  -7.408706470D+00   2.220509371D+00  -4.449653493D-01   4.545964297D-02
   3.511249863D+00   3.158000281D+01  -3.703751667D+01   3.143694606D+01  -2.071136637D+01   1.073852841D+01  -4.314859544D+00   1.283478613D+00  -2.553434719D-01   2.590520091D-02
  -1.056467720D+03   2.692518763D+03  -3.211640771D+03   2.738534550D+03  -1.805552359D+03   9.350434179D+02  -3.748181335D+02   1.111270501D+02  -2.201613939D+01   2.221074363D+00
  -7.669547383D+01   2.220897407D+02  -2.515316476D+02   2.047342777D+02  -1.293751684D+02   6.445246152D+01  -2.494078912D+01   7.162667370D+00  -1.379428605D+00   1.358610058D-01
  -5.868449505D+01   1.898766772D+02  -2.240886800D+02   1.891248982D+02  -1.234235843D+02   6.328931529D+01  -2.513607821D+01   7.390092848D+00  -1.453611140D+00   1.458924585D-01
  -5.384611032D+01   1.837815034D+02  -2.228354662D+02   1.937220906D+02  -1.303413927D+02   6.889688478D+01  -2.818507607D+01   8.526106896D+00  -1.723416643D+00   1.775198449D-01
  -6.473643275D-01   4.913773102D+01  -5.841900187D+01   5.006457294D+01  -3.326217444D+01   1.737948115D+01  -7.033674271D+00   2.106399296D+00  -4.217521203D-01   4.305037145D-02
  -7.810188172D+02   1.997827537D+03  -2.380766656D+03   2.028686639D+03  -1.336827755D+03   6.920058111D+02  -2.773004517D+02   8.219408374D+01  -1.628137442D+01   1.642401125D+00
