  2300.0  8200.0 -1.952435943E+04  5.167129121E+04 -6.660080172E+04  6.304387030E+04 -4.724267919E+04  2.866083872E+04 -1.384076812E+04  5.201529315E+03 -1.368752391E+03  2.221855810E+02
  2300.0  9400.0 -8.616139365E+03  2.278203021E+04 -2.929125593E+04  2.758775471E+04 -2.055163829E+04  1.234092391E+04 -5.889848794E+03  2.164962371E+03 -5.562478588E+02  8.400110812E+01
  2300.0 12000.0 -7.417915773E+02  1.993947131E+03 -2.564090152E+03  2.416132951E+03 -1.799887850E+03  1.073570745E+03 -5.038284415E+02  1.773263450E+02 -4.217280859E+01  5.143982701E+00
  2300.0 12000.0 -9.194536779E+02  2.458280250E+03 -3.149056328E+03  2.948595247E+03 -2.177236109E+03  1.284292560E+03 -5.948819989E+02  2.063122443E+02 -4.829362830E+01  5.796155584E+00
  2300.0 12000.0 -1.240535541E+03  3.297536844E+03 -4.206752875E+03  3.912287499E+03 -2.861587221E+03  1.667846933E+03 -7.615527732E+02  2.597797167E+02 -5.968433654E+01  7.017741871E+00
  2300.0 12000.0 -1.382547301E+03  3.662647431E+03 -4.651217171E+03  4.294972142E+03 -3.111012138E+03  1.790767343E+03 -8.052775233E+02  2.697081399E+02 -6.063908827E+01  6.953702203E+00
  2300.0 12000.0 -1.804462172E+03  4.759712767E+03 -6.019483897E+03  5.522371495E+03 -3.964846370E+03  2.257261010E+03 -1.001978715E+03  3.306995198E+02 -7.316839036E+01  8.250398489E+00
  2300.0 12000.0 -1.822022449E+03  4.796991826E+03 -6.044369555E+03  5.513911632E+03 -3.928007484E+03  2.213696481E+03 -9.701359106E+02  3.151269777E+02 -6.835413983E+01  7.518228461E+00
  2300.0 12000.0 -1.555882477E+03  4.093821184E+03 -5.138643996E+03  4.660564727E+03 -3.293409587E+03  1.836138459E+03 -7.933754546E+02  2.529995367E+02 -5.356156819E+01  5.700693629E+00
  2300.0 12000.0 -9.026826447E+02  2.378730533E+03 -2.956642409E+03  2.641956401E+03 -1.827520386E+03  9.886038558E+02 -4.092937351E+02  1.226998265E+02 -2.366300230E+01  2.165967048E+00
  2300.0 12000.0 -3.033247375E+02  8.101150597E+02 -9.741646211E+02  8.266454560E+02 -5.280535346E+02  2.515848533E+02 -8.363282980E+01  1.584655129E+01 -2.289345198E-01 -4.344526574E-01
  2300.0  6000.0  2.848471804E+05 -7.777379065E+05  1.005461638E+06 -1.012404017E+06  7.777283976E+05 -5.250053750E+05  2.659984924E+05 -1.216358544E+05  3.427064658E+04 -9.161613397E+03
  2300.0  6000.0  1.931448347E+05 -5.311194169E+05  6.835687349E+05 -6.952431529E+05  5.320999047E+05 -3.645280050E+05  1.838939781E+05 -8.611814983E+04  2.406329107E+04 -6.753982518E+03
  2300.0  8200.0 -1.913102477E+04  5.054245873E+04 -6.495118515E+04  6.117391175E+04 -4.555766636E+04  2.739980145E+04 -1.310467683E+04  4.857884441E+03 -1.260877480E+03  1.988895163E+02
  2300.0  9400.0 -1.490965633E+04  3.934059571E+04 -5.044090346E+04  4.730482602E+04 -3.504356832E+04  2.089800048E+04 -9.895903700E+03  3.605266013E+03 -9.179675477E+02  1.371082509E+02
  2300.0 12000.0 -2.264417298E+03  5.959284337E+03 -7.527008399E+03  6.896029160E+03 -4.948608787E+03  2.821916023E+03 -1.259249488E+03  4.201171100E+02 -9.468634732E+01  1.098308787E+01
  2300.0 12000.0 -2.090330550E+03  5.508684175E+03 -6.970084464E+03  6.403097959E+03 -4.611664707E+03  2.641778359E+03 -1.185268174E+03  3.978935063E+02 -9.029433220E+01  1.055165181E+01
  2300.0 12000.0 -1.818247654E+03  4.800692276E+03 -6.085427231E+03  5.606444093E+03 -4.053425824E+03  2.332929979E+03 -1.052370201E+03  3.553605587E+02 -8.112614939E+01  9.533820203E+00
  2300.0 12000.0 -1.173039274E+03  3.117947916E+03 -3.973149810E+03  3.691181408E+03 -2.699023246E+03  1.575011263E+03 -7.217639153E+02  2.478923800E+02 -5.757027577E+01  6.875289087E+00
  2300.0 12000.0 -8.159946414E+02  2.186527409E+03 -2.803291793E+03  2.629202080E+03 -1.946450807E+03  1.152401489E+03 -5.364151116E+02  1.871528837E+02 -4.410084590E+01  5.329129218E+00
  2300.0 12000.0 -6.151404946E+02  1.662900486E+03 -2.146305884E+03  2.033305774E+03 -1.524045237E+03  9.145513470E+02 -4.313716723E+02  1.522588615E+02 -3.618369143E+01  4.390025313E+00
  2300.0 12000.0 -7.786604451E+02  2.088003262E+03 -2.676163688E+03  2.507819797E+03 -1.852919911E+03  1.092958760E+03 -5.056439991E+02  1.747817372E+02 -4.063861547E+01  4.822924874E+00
  2300.0 12000.0 -8.130451848E+02  2.173342586E+03 -2.772016654E+03  2.578462586E+03 -1.886277826E+03  1.098914283E+03 -5.008809160E+02  1.701173654E+02 -3.874430260E+01  4.487511742E+00
  2300.0 12000.0 -7.521746875E+02  2.010781234E+03 -2.558193939E+03  2.370762752E+03 -1.725719429E+03  9.990290119E+02 -4.518396295E+02  1.520639724E+02 -3.428664626E+01  3.936391186E+00
  2300.0  6000.0 -1.515132901E+05  4.045547092E+05 -5.280062151E+05  5.130799554E+05 -3.956688420E+05  2.523223740E+05 -1.280773459E+05  5.294718648E+04 -1.509447578E+04  3.169067884E+03
  2300.0  6100.0 -3.090812951E+05  8.537462776E+05 -1.091487413E+06  1.114658444E+06 -8.455268030E+05  5.826957989E+05 -2.904451380E+05  1.377911210E+05 -3.782646344E+04  1.102146798E+04
  2300.0  8200.0 -1.670747887E+04  4.428746445E+04 -5.713155929E+04  5.428498843E+04 -4.081075457E+04  2.497038447E+04 -1.215248410E+04  4.661807830E+03 -1.247523603E+03  2.180173389E+02
  2300.0  9400.0 -9.052987808E+03  2.387384544E+04 -3.054216089E+04  2.854885332E+04 -2.105901724E+04  1.249008553E+04 -5.876001544E+03  2.123136227E+03 -5.354033134E+02  7.879677446E+01
  2300.0 12000.0 -2.230273778E+03  5.857964403E+03 -7.368848219E+03  6.710190281E+03 -4.776796308E+03  2.697179917E+03 -1.189664827E+03  3.916595595E+02 -8.696957537E+01  9.923569189E+00
  2300.0 12000.0 -2.152722056E+03  5.658978839E+03 -7.127430775E+03  6.503006418E+03 -4.641785946E+03  2.630124426E+03 -1.165176546E+03  3.856477836E+02 -8.618089142E+01  9.907904271E+00
  2300.0 12000.0 -2.007217425E+03  5.282652111E+03 -6.663063012E+03  6.093039225E+03 -4.362545105E+03  2.481519021E+03 -1.104470044E+03  3.674988522E+02 -8.259435517E+01  9.550161380E+00
  2300.0 12000.0 -1.225973762E+03  3.251580122E+03 -4.130027797E+03  3.819280893E+03 -2.777118722E+03  1.610738553E+03 -7.336433915E+02  2.505424501E+02 -5.789599312E+01  6.884399393E+00
  2300.0 12000.0 -1.910228743E+03  5.040099380E+03 -6.384726364E+03  5.876123801E+03 -4.242394330E+03  2.437313594E+03 -1.097028926E+03  3.694026620E+02 -8.401572921E+01  9.822323489E+00
  2300.0 12000.0 -9.224161606E+02  2.459614903E+03 -3.134879071E+03  2.914604062E+03 -2.133787949E+03  1.246917411E+03 -5.719986226E+02  1.963708869E+02 -4.543382641E+01  5.372334737E+00
  2300.0 12000.0 -1.840175691E+02  5.324258927E+02 -7.120764752E+02  7.123445363E+02 -5.707201616E+02  3.676661074E+02 -1.856677696E+02  6.952488399E+01 -1.725163608E+01  2.133646120E+00
  2300.0 12000.0 -4.557565380E+02  1.242633114E+03 -1.607004974E+03  1.527641666E+03 -1.149745133E+03  6.924011433E+02 -3.270254139E+02  1.150505260E+02 -2.703666463E+01  3.204907070E+00
  2300.0 12000.0 -7.663089008E+02  2.052113823E+03 -2.621686672E+03  2.445017878E+03 -1.795025359E+03  1.050324475E+03 -4.810656894E+02  1.641839305E+02 -3.756432241E+01  4.373819386E+00
  2300.0  6000.0  5.811468205E+03 -9.180559911E+04  5.972852457E+04 -2.032661236E+05  1.203318885E+05 -1.937699731E+05  8.469499600E+04 -8.265427943E+04  1.977085702E+04 -1.241773041E+04
  2300.0  6000.0 -4.173602029E+05  1.104481205E+06 -1.450508894E+06  1.391539710E+06 -1.079416693E+06  6.740479989E+05 -3.447068739E+05  1.366363853E+05 -3.958219347E+04  7.274721904E+03
  2300.0  8200.0 -8.315940509E+04  2.212973924E+05 -2.873821889E+05  2.764776930E+05 -2.108280368E+05  1.318423614E+05 -6.565064381E+04  2.611492057E+04 -7.227656300E+03  1.364359284E+03
  2300.0  9400.0 -1.160821650E+04  3.072270422E+04 -3.959907376E+04  3.745642678E+04 -2.806696607E+04  1.700286498E+04 -8.207316054E+03  3.069571142E+03 -8.055945904E+02  1.270778703E+02
  2300.0 12000.0 -1.246795495E+03  3.290876638E+03 -4.141813461E+03  3.779394207E+03 -2.701922675E+03  1.536389414E+03 -6.847159981E+02  2.286260965E+02 -5.169351602E+01  6.027993231E+00
  2300.0 12000.0 -1.730640363E+03  4.553085812E+03 -5.726835903E+03  5.217064549E+03 -3.718557469E+03  2.104894971E+03 -9.322879077E+02  3.088583381E+02 -6.919253798E+01  7.988674450E+00
  2300.0 11800.0 -1.907299593E+03  5.017366163E+03 -6.318675555E+03  5.766359863E+03 -4.119438034E+03  2.338496702E+03 -1.039493560E+03  3.459862286E+02 -7.801103585E+01  9.108288862E+00
  2300.0 12000.0 -9.416975076E+02  2.497836972E+03 -3.153077846E+03  2.892046068E+03 -2.083066530E+03  1.196178315E+03 -5.395508849E+02  1.826480381E+02 -4.188995660E+01  4.947897909E+00
  2300.0 12000.0 -4.511167621E+02  1.219649228E+03 -1.551877308E+03  1.444688704E+03 -1.063854957E+03  6.288555351E+02 -2.936228593E+02  1.032321922E+02 -2.457857604E+01  2.996411071E+00
  2300.0 12000.0 -4.674789202E+02  1.263627463E+03 -1.610083073E+03  1.500811615E+03 -1.105608649E+03  6.525671276E+02 -3.033116605E+02  1.056602448E+02 -2.475491915E+01  2.940031614E+00
  2300.0 12000.0  9.781743648E+02 -2.513176180E+03  3.146936408E+03 -2.834391637E+03  1.980555725E+03 -1.088637860E+03  4.635776302E+02 -1.463827491E+02  3.116422108E+01 -3.455660417E+00
  2300.0 12000.0  1.422646560E+03 -3.673717572E+03  4.607511503E+03 -4.165051627E+03  2.929147664E+03 -1.626423774E+03  7.030230150E+02 -2.267141970E+02  4.962372695E+01 -5.688533178E+00
  2300.0 12000.0  7.343089406E+02 -1.871686177E+03  2.328664100E+03 -2.076565881E+03  1.432272127E+03 -7.755793502E+02  3.254202468E+02 -1.016676662E+02  2.162884983E+01 -2.430564828E+00
  2300.0  5600.0  7.245878965E+06 -2.076930288E+07  2.587761686E+07 -2.777416451E+07  2.059460590E+07 -1.521662564E+07  7.395846972E+06 -3.898582120E+06  1.028259675E+06 -3.612045826E+05
  2300.0  6000.0  8.599784322E+05 -2.484719648E+06  3.101850034E+06 -3.378167595E+06  2.524982190E+06 -1.904881366E+06  9.381123715E+05 -5.076634047E+05  1.362240617E+05 -4.931802342E+04
  2300.0  8200.0 -1.763409767E+05  4.690962792E+05 -6.090506113E+05  5.855407927E+05 -4.462350638E+05  2.786921622E+05 -1.386243060E+05  5.500602449E+04 -1.519838781E+04  2.849529670E+03
  2300.0  9400.0 -2.675235865E+04  7.091370342E+04 -9.178527691E+04  8.737444681E+04 -6.600859811E+04  4.041162938E+04 -1.974810706E+04  7.502145549E+03 -2.003166917E+03  3.247179482E+02
  2300.0 12000.0 -9.835103977E+00  9.285590688E+01 -2.000384765E+02  3.090802260E+02 -3.525107465E+02  3.009733312E+02 -1.912510243E+02  8.723933585E+01 -2.600513028E+01  3.880220594E+00
  2300.0 12000.0 -1.557062961E+03  4.119787323E+03 -5.232770455E+03  4.839545744E+03 -3.521483769E+03  2.046501142E+03 -9.358006324E+02  3.217630738E+02 -7.518009474E+01  9.094490627E+00
  2300.0 12000.0 -1.717924525E+03  4.528863921E+03 -5.719458648E+03  5.243100556E+03 -3.769589484E+03  2.157772904E+03 -9.689571623E+02  3.262708941E+02 -7.446130632E+01  8.775704594E+00
  2300.0 12000.0 -1.231678867E+03  3.251975930E+03 -4.094443062E+03  3.738812272E+03 -2.675864515E+03  1.523967356E+03 -6.805428465E+02  2.277108830E+02 -5.155823624E+01  6.009528209E+00
  2300.0 12000.0  4.425689940E+02 -1.117004265E+03  1.395503501E+03 -1.245991232E+03  8.544267585E+02 -4.540462312E+02  1.827882093E+02 -5.274488928E+01  9.761234648E+00 -8.820692009E-01
  2300.0 12000.0  8.021016874E+02 -2.056542282E+03  2.579793138E+03 -2.327234766E+03  1.627075861E+03 -8.931158495E+02  3.786543218E+02 -1.185412334E+02  2.489778615E+01 -2.713678070E+00
  2300.0 12000.0  1.585841528E+03 -4.105800941E+03  5.165405022E+03 -4.690134562E+03  3.315998708E+03 -1.851368512E+03  8.039407967E+02 -2.597558240E+02  5.665551913E+01 -6.408978446E+00
  2300.0 12000.0  3.291466817E+03 -8.564238737E+03  1.078726178E+04 -9.822385837E+03  6.978447061E+03 -3.924421845E+03  1.720884894E+03 -5.628017627E+02  1.243808705E+02 -1.422687844E+01
  2300.0 12000.0  3.623578253E+03 -9.426342863E+03  1.185920723E+04 -1.078047842E+04  7.642907028E+03 -4.287075788E+03  1.874214035E+03 -6.107201246E+02  1.343369797E+02 -1.526072247E+01
  2300.0  5500.0  1.614785376E+07 -4.660537883E+07  5.769986807E+07 -6.243450446E+07  4.597973999E+07 -3.433415786E+07  1.654972108E+07 -8.859616419E+06  2.309397079E+06 -8.331090995E+05
  2300.0  5900.0  4.004567416E+06 -1.134698505E+07  1.429840129E+07 -1.514314581E+07  1.137119761E+07 -8.257018343E+06  4.076784394E+06 -2.093582638E+06  5.648071203E+05 -1.891617859E+05
  2300.0  8200.0 -2.717126257E+05  7.226227607E+05 -9.380619216E+05  9.013606595E+05 -6.865903698E+05  4.283442125E+05 -2.128672470E+05  8.428211428E+04 -2.325093282E+04  4.331954732E+03
  2300.0  9200.0 -5.884650235E+04  1.559672477E+05 -2.018720218E+05  1.922296519E+05 -1.452429468E+05  8.899597667E+04 -4.352348064E+04  1.658298230E+04 -4.440077277E+03  7.300151210E+02
  2300.0 12000.0  2.163675537E+03 -5.540037815E+03  6.777971506E+03 -5.884943152E+03  3.892794256E+03 -1.971943043E+03  7.410181842E+02 -1.908881589E+02  2.798587068E+01 -1.226717667E+00
  2300.0 12000.0 -1.893515957E+03  5.045189915E+03 -6.516767872E+03  6.175074596E+03 -4.633646850E+03  2.791611726E+03 -1.328397670E+03  4.764073812E+02 -1.162209118E+02  1.468324778E+01
  2300.0 12000.0 -3.536475276E+03  9.315031992E+03 -1.183701458E+04  1.094154950E+04 -7.944855709E+03  4.598175543E+03 -2.088959972E+03  7.116719491E+02 -1.642948087E+02  1.958861317E+01
  2300.0 12000.0 -2.913834057E+03  7.668715523E+03 -9.713345013E+03  8.936442053E+03 -6.449574863E+03  3.705203603E+03 -1.668675238E+03  5.628013661E+02 -1.284311656E+02  1.510856410E+01
  2300.0 12000.0 -1.253063258E+03  3.316762242E+03 -4.198558463E+03  3.864628764E+03 -2.794781489E+03  1.611487756E+03 -7.294799369E+02  2.474575926E+02 -5.672537095E+01  6.670060934E+00
  2300.0 12000.0  8.919686740E+02 -2.292730983E+03  2.880750007E+03 -2.605908388E+03  1.829333492E+03 -1.009865375E+03  4.315497689E+02 -1.365865049E+02  2.911603877E+01 -3.235281699E+00
  2300.0 12000.0  2.540110155E+03 -6.599079734E+03  8.305990647E+03 -7.551468173E+03  5.350848914E+03 -2.996827491E+03  1.306392867E+03 -4.237963739E+02  9.267675475E+01 -1.046747097E+01
  2300.0 12000.0  4.117056231E+03 -1.072184491E+04  1.350636032E+04 -1.230145722E+04  8.742995948E+03 -4.918697577E+03  2.157436521E+03 -7.054104836E+02  1.556756793E+02 -1.773588336E+01
  2300.0 12000.0  4.558408285E+03 -1.187224541E+04  1.494868768E+04 -1.360689355E+04  9.663875057E+03 -5.432354069E+03  2.380554137E+03 -7.775119925E+02  1.713210947E+02 -1.946603520E+01
  2300.0  5700.0  7.982655481E+06 -2.288551094E+07  2.854428899E+07 -3.066540042E+07  2.278223261E+07 -1.685998198E+07  8.217953721E+06 -4.340652762E+06  1.149339081E+06 -4.044328354E+05
  2300.0  6100.0  1.431237063E+06 -4.120632891E+06  5.164197512E+06 -5.602731467E+06  4.206896301E+06 -3.158380229E+06  1.564365712E+06 -8.403350795E+05  2.272914197E+05 -8.115182915E+04
  2300.0  8200.0 -3.769842648E+05  1.002726344E+06 -1.301861184E+06  1.251380161E+06 -9.535312229E+05  5.952705165E+05 -2.959903162E+05  1.173362454E+05 -3.239819221E+04  6.056325225E+03
  2300.0  9200.0 -9.645238022E+04  2.555077255E+05 -3.304453458E+05  3.142621509E+05 -2.370505393E+05  1.449327189E+05 -7.069801611E+04  2.685135753E+04 -7.164989346E+03  1.172514717E+03
  2300.0 10800.0 -3.285357813E+03  8.890666807E+03 -1.190131396E+04  1.186289773E+04 -9.478762936E+03  6.147971518E+03 -3.181150632E+03  1.258438025E+03 -3.452715371E+02  5.232955069E+01
  2300.0 12000.0 -2.347962046E+02  7.573486526E+02 -1.232739694E+03  1.523346236E+03 -1.483068759E+03  1.132285451E+03 -6.629480666E+02  2.840087495E+02 -8.054853858E+01  1.155236140E+01
  2300.0 12000.0 -4.453304343E+03  1.175648135E+04 -1.502947409E+04  1.401355874E+04 -1.028868686E+04  6.033137355E+03 -2.781367570E+03  9.626124079E+02 -2.259042121E+02  2.739237131E+01
  2300.0 12000.0 -5.965787937E+03  1.568228662E+04 -1.990836977E+04  1.836674415E+04 -1.329506979E+04  7.660178949E+03 -3.458888352E+03  1.169109114E+03 -2.672557667E+02  3.149439032E+01
  2300.0 12000.0 -4.413012301E+03  1.159976886E+04 -1.470046964E+04  1.352912394E+04 -9.762386261E+03  5.602599425E+03 -2.517460000E+03  8.456951985E+02 -1.917852653E+02  2.235599981E+01
  2300.0 12000.0 -1.623658515E+03  4.297614635E+03 -5.465625015E+03  5.062048966E+03 -3.686698612E+03  2.141273258E+03 -9.757436347E+02  3.326827631E+02 -7.646620694E+01  8.989431309E+00
  2300.0 11800.0  6.593275492E+02 -1.674937983E+03  2.077590923E+03 -1.840146150E+03  1.252843148E+03 -6.634385890E+02  2.685906901E+02 -7.952547025E+01  1.574223462E+01 -1.649110788E+00
  2300.0 11800.0  3.290304098E+03 -8.557664632E+03  1.077005158E+04 -9.794142977E+03  6.946229467E+03 -3.897933479E+03  1.705252284E+03 -5.564828400E+02  1.228322505E+02 -1.408310206E+01
  2300.0 12000.0  3.383918210E+03 -8.794319344E+03  1.104776897E+04 -1.001840698E+04  7.077023706E+03 -3.949744424E+03  1.715133220E+03 -5.539482786E+02  1.204402374E+02 -1.347043934E+01
  2300.0  5200.0  5.838878503E+07 -1.715487774E+08  2.088845805E+08 -2.307637661E+08  1.669422757E+08 -1.279963423E+08  6.039169864E+07 -3.356145805E+07  8.493962148E+06 -3.258686147E+06
  2300.0  6100.0  1.378957477E+06 -4.007543769E+06  4.996018214E+06 -5.489728561E+06  4.107507834E+06 -3.135421159E+06  1.548169100E+06 -8.499241502E+05  2.287513494E+05 -8.424352465E+04
  2300.0  8200.0 -4.875054479E+05  1.296409962E+06 -1.682719146E+06  1.616552409E+06 -1.231045416E+06  7.677265694E+05 -3.813589712E+05  1.509067702E+05 -4.160560066E+04  7.745035892E+03
  2300.0  8600.0 -2.720649371E+05  7.218612094E+05 -9.351253132E+05  8.932679722E+05 -6.767704356E+05  4.175180231E+05 -2.054652203E+05  7.957804090E+04 -2.160050950E+04  3.774259059E+03
  2300.0  9400.0 -9.659145907E+04  2.555867271E+05 -3.299528238E+05  3.127487355E+05 -2.349338798E+05  1.427109474E+05 -6.909198886E+04  2.591577135E+04 -6.822745294E+03  1.077913991E+03
  2300.0 11400.0 -4.136826611E+03  1.107881607E+04 -1.456064713E+04  1.413485289E+04 -1.092721636E+04  6.815079251E+03 -3.372487333E+03  1.265367037E+03 -3.260361587E+02  4.469344670E+01
  2300.0 12000.0 -4.578912965E+03  1.213579634E+04 -1.563739159E+04  1.474849476E+04 -1.098724248E+04  6.553896921E+03 -3.079291527E+03  1.087386918E+03 -2.605080255E+02  3.224644185E+01
  2300.0 12000.0 -7.817152282E+03  2.056793739E+04 -2.618583591E+04  2.425810195E+04 -1.765212542E+04  1.023409133E+04 -4.653686459E+03  1.584995827E+03 -3.652588688E+02  4.340640837E+01
  2300.0 12000.0 -8.391311589E+03  2.203372764E+04 -2.794427369E+04  2.573687990E+04 -1.858233547E+04  1.066781581E+04 -4.793409990E+03  1.609722894E+03 -3.648802745E+02  4.252963134E+01
  2300.0 12000.0 -6.580269464E+03  1.727491727E+04 -2.188071231E+04  2.011448723E+04 -1.448670189E+04  8.290101740E+03 -3.710080914E+03  1.239602529E+03 -2.791461852E+02  3.225361318E+01
  2300.0 12000.0 -3.266428221E+03  8.600745755E+03 -1.091339804E+04  1.006294488E+04 -7.278276779E+03  4.186923915E+03 -1.884712453E+03  6.333125188E+02 -1.432477035E+02  1.657284344E+01
  2300.0 11800.0  5.193644262E+01 -8.101695256E+01  5.277784411E+01  2.714232986E+01 -9.505697248E+01  1.078245803E+02 -7.508609438E+01  3.408991697E+01 -9.371839467E+00  1.175529161E+00
  2300.0 12000.0  2.179080577E+03 -5.641538244E+03  7.064359439E+03 -6.372387941E+03  4.468113933E+03 -2.470053422E+03  1.060512728E+03 -3.382486284E+02  7.258563934E+01 -8.003508560E+00
