          Teff = 3500 K,  log g = 0.0,  [M/H] = -3.0

  U     0.680 (0.0082)    0.655 -0.037 (0.0073)    0.736 -0.093 (0.0089)
  B     0.724 (0.0306)    0.643 -0.122 (0.0122)    0.906 -0.304 (0.0179)
  V     0.708 (0.0187)    0.661 -0.070 (0.0058)    0.813 -0.176 (0.0091)
  R     0.601 (0.0346)    0.674  0.109 (0.0020)    0.438  0.273 (0.0035)
  I     0.490 (0.0728)    0.637  0.221 (0.0083)    0.158  0.553 (0.0030)
  J     0.378 (0.0935)    0.562  0.275 (0.0159)   -0.035  0.689 (0.0029)
  K     0.235 (0.1196)    0.461  0.340 (0.0251)   -0.275  0.849 (0.0088)
  L     0.175 (0.0814)    0.329  0.231 (0.0174)   -0.171  0.578 (0.0063)
  M     0.160 (0.0623)    0.277  0.175 (0.0148)   -0.103  0.438 (0.0065)
  N     0.099 (0.0407)    0.173  0.110 (0.0116)   -0.066  0.275 (0.0064)
  Rc    0.631 (0.0214)    0.676  0.067 (0.0014)    0.530  0.169 (0.0020)
  Ic    0.537 (0.0605)    0.663  0.189 (0.0041)    0.254  0.472 (0.0056)
 230    1.177 (0.1868)    0.736 -0.661 (0.0283)    2.168 -1.653 (0.0598)
 250    0.973 (0.0964)    0.757 -0.325 (0.0073)    1.460 -0.812 (0.0229)
 270    0.824 (0.0402)    0.739 -0.128 (0.0017)    1.016 -0.320 (0.0061)
 290    0.739 (0.0128)    0.713 -0.039 (0.0016)    0.797 -0.096 (0.0012)
 310    0.687 (0.0030)    0.678 -0.012 (0.0015)    0.705 -0.031 (0.0021)
 330    0.658 (0.0029)    0.660  0.003 (0.0023)    0.654  0.007 (0.0022)
 TyB    0.714 (0.0258)    0.644 -0.105 (0.0118)    0.871 -0.263 (0.0167)
 TyV    0.712 (0.0214)    0.658 -0.081 (0.0068)    0.834 -0.203 (0.0107)
 HIP    0.665 (0.0044)    0.667  0.002 (0.0042)    0.663  0.004 (0.0042)
 858    0.493 (0.0747)    0.643  0.226 (0.0086)    0.153  0.566 (0.0030)


          Teff = 3500 K,  log g = 1.5,  [M/H] = -3.0

 bolo   0.312 (0.0989)    0.501  0.283 (0.0197)   -0.113  0.708 (0.0061)
  u     0.694 (0.0149)    0.653 -0.061 (0.0076)    0.786 -0.154 (0.0104)
  v     0.715 (0.0183)    0.668 -0.071 (0.0066)    0.821 -0.177 (0.0100)
  b     0.691 (0.0107)    0.666 -0.038 (0.0023)    0.748 -0.095 (0.0041)
  y     0.629 (0.0246)    0.688  0.089 (0.0055)    0.496  0.221 (0.0098)
  U     0.701 (0.0162)    0.657 -0.065 (0.0075)    0.798 -0.163 (0.0105)
  B     0.691 (0.0078)    0.672 -0.028 (0.0020)    0.733 -0.071 (0.0034)
  V     0.619 (0.0300)    0.689  0.105 (0.0049)    0.461  0.262 (0.0099)
  R     0.496 (0.0814)    0.667  0.257 (0.0041)    0.111  0.642 (0.0106)
  I     0.393 (0.1073)    0.604  0.316 (0.0160)   -0.081  0.791 (0.0039)
  J     0.298 (0.1085)    0.501  0.304 (0.0252)   -0.158  0.761 (0.0105)
  K     0.204 (0.1116)    0.411  0.311 (0.0270)   -0.262  0.776 (0.0121)
  L     0.145 (0.0747)    0.282  0.205 (0.0199)   -0.163  0.513 (0.0101)
  M     0.136 (0.0656)    0.256  0.180 (0.0175)   -0.133  0.449 (0.0090)
  N     0.082 (0.0446)    0.160  0.118 (0.0137)   -0.095  0.295 (0.0080)
  Rc    0.525 (0.0710)    0.678  0.229 (0.0029)    0.181  0.572 (0.0123)
  Ic    0.433 (0.1014)    0.638  0.307 (0.0108)   -0.027  0.767 (0.0067)
 230    1.124 (0.1403)    0.808 -0.474 (0.0108)    1.835 -1.185 (0.0336)
 250    0.929 (0.0628)    0.796 -0.200 (0.0022)    1.229 -0.500 (0.0084)
 270    0.797 (0.0243)    0.745 -0.079 (0.0016)    0.917 -0.199 (0.0032)
 290    0.734 (0.0113)    0.705 -0.043 (0.0032)    0.799 -0.109 (0.0047)
 310    0.704 (0.0123)    0.670 -0.051 (0.0058)    0.781 -0.128 (0.0080)
 330    0.680 (0.0087)    0.654 -0.038 (0.0058)    0.738 -0.096 (0.0075)
 TyB    0.701 (0.0138)    0.667 -0.052 (0.0042)    0.779 -0.129 (0.0066)
 TyV    0.629 (0.0245)    0.687  0.086 (0.0042)    0.500  0.215 (0.0083)
 HIP    0.578 (0.0468)    0.680  0.153 (0.0022)    0.348  0.383 (0.0091)
 858    0.396 (0.1096)    0.611  0.323 (0.0163)   -0.089  0.807 (0.0041)


          Teff = 3500 K,  log g = 2.0,  [M/H] = -3.0

 bolo   0.268 (0.1071)    0.470  0.303 (0.0229)   -0.188  0.759 (0.0083)
  u     0.703 (0.0161)    0.664 -0.059 (0.0046)    0.792 -0.148 (0.0074)
  v     0.693 (0.0014)    0.696  0.004 (0.0020)    0.687  0.009 (0.0022)
  b     0.631 (0.0256)    0.695  0.097 (0.0084)    0.485  0.243 (0.0130)
  y     0.546 (0.0681)    0.702  0.234 (0.0100)    0.194  0.585 (0.0212)
  U     0.698 (0.0102)    0.675 -0.035 (0.0024)    0.751 -0.088 (0.0040)
  B     0.639 (0.0240)    0.700  0.090 (0.0072)    0.504  0.226 (0.0114)
  V     0.537 (0.0718)    0.699  0.243 (0.0082)    0.172  0.608 (0.0198)
  R     0.418 (0.1127)    0.649  0.347 (0.0092)   -0.102  0.867 (0.0106)
  I     0.329 (0.1264)    0.573  0.365 (0.0225)   -0.219  0.913 (0.0061)
  J     0.242 (0.1164)    0.455  0.319 (0.0302)   -0.236  0.798 (0.0148)
  K     0.181 (0.1061)    0.375  0.291 (0.0278)   -0.256  0.727 (0.0138)
  L     0.121 (0.0738)    0.252  0.196 (0.0225)   -0.174  0.491 (0.0132)
  M     0.118 (0.0678)    0.240  0.183 (0.0190)   -0.157  0.459 (0.0102)
  N     0.072 (0.0460)    0.153  0.121 (0.0142)   -0.110  0.304 (0.0084)
  Rc    0.444 (0.1058)    0.665  0.332 (0.0060)   -0.055  0.831 (0.0140)
  Ic    0.363 (0.1254)    0.610  0.370 (0.0179)   -0.193  0.926 (0.0054)
 230    1.068 (0.1004)    0.848 -0.331 (0.0026)    1.565 -0.828 (0.0185)
 250    0.906 (0.0468)    0.802 -0.156 (0.0024)    1.141 -0.391 (0.0081)
 270    0.802 (0.0273)    0.733 -0.103 (0.0065)    0.957 -0.258 (0.0107)
 290    0.751 (0.0210)    0.695 -0.084 (0.0080)    0.877 -0.210 (0.0115)
 310    0.728 (0.0226)    0.669 -0.088 (0.0077)    0.860 -0.220 (0.0117)
 330    0.698 (0.0150)    0.659 -0.059 (0.0057)    0.786 -0.147 (0.0084)
 TyB    0.664 (0.0121)    0.696  0.049 (0.0053)    0.591  0.122 (0.0076)
 TyV    0.551 (0.0657)    0.700  0.225 (0.0084)    0.214  0.562 (0.0192)
 HIP    0.503 (0.0823)    0.681  0.267 (0.0037)    0.102  0.668 (0.0153)
 858    0.332 (0.1283)    0.579  0.371 (0.0228)   -0.224  0.926 (0.0063)


          Teff = 3500 K,  log g = 2.5,  [M/H] = -3.0

 bolo   0.251 (0.1117)    0.461  0.315 (0.0240)   -0.223  0.788 (0.0089)
  u     0.703 (0.0110)    0.681 -0.032 (0.0019)    0.751 -0.081 (0.0023)
  v     0.671 (0.0181)    0.720  0.073 (0.0079)    0.562  0.182 (0.0113)
  b     0.587 (0.0531)    0.715  0.192 (0.0132)    0.298  0.480 (0.0224)
  y     0.496 (0.0945)    0.705  0.314 (0.0094)    0.025  0.785 (0.0237)
  U     0.688 (0.0029)    0.695  0.009 (0.0043)    0.674  0.023 (0.0047)
  B     0.603 (0.0481)    0.719  0.174 (0.0116)    0.341  0.436 (0.0200)
  V     0.489 (0.0967)    0.701  0.318 (0.0074)    0.012  0.795 (0.0216)
  R     0.378 (0.1287)    0.636  0.387 (0.0146)   -0.204  0.969 (0.0086)
  I     0.298 (0.1349)    0.554  0.384 (0.0266)   -0.278  0.960 (0.0089)
  J     0.218 (0.1194)    0.433  0.324 (0.0326)   -0.268  0.809 (0.0170)
  K     0.182 (0.0987)    0.366  0.276 (0.0225)   -0.232  0.689 (0.0093)
  L     0.118 (0.0758)    0.253  0.203 (0.0219)   -0.186  0.508 (0.0121)
  M     0.112 (0.0681)    0.236  0.186 (0.0179)   -0.166  0.465 (0.0089)
  N     0.070 (0.0475)    0.154  0.126 (0.0139)   -0.120  0.316 (0.0078)
  Rc    0.401 (0.1241)    0.654  0.381 (0.0108)   -0.170  0.951 (0.0119)
  Ic    0.328 (0.1364)    0.592  0.396 (0.0230)   -0.265  0.990 (0.0066)
 230    1.035 (0.0779)    0.859 -0.264 (0.0043)    1.430 -0.659 (0.0159)
 250    0.902 (0.0436)    0.795 -0.160 (0.0082)    1.143 -0.401 (0.0147)
 270    0.818 (0.0365)    0.723 -0.143 (0.0120)    1.032 -0.357 (0.0182)
 290    0.768 (0.0294)    0.692 -0.115 (0.0105)    0.942 -0.289 (0.0157)
 310    0.746 (0.0288)    0.676 -0.106 (0.0068)    0.904 -0.264 (0.0117)
 330    0.708 (0.0167)    0.669 -0.059 (0.0033)    0.797 -0.147 (0.0061)
 TyB    0.633 (0.0340)    0.719  0.129 (0.0110)    0.440  0.322 (0.0171)
 TyV    0.503 (0.0910)    0.705  0.302 (0.0081)    0.050  0.755 (0.0220)
 HIP    0.460 (0.1032)    0.679  0.329 (0.0048)   -0.033  0.822 (0.0160)
 858    0.301 (0.1362)    0.560  0.388 (0.0268)   -0.281  0.971 (0.0089)


          Teff = 3500 K,  log g = 3.0,  [M/H] = -3.0

 bolo   0.252 (0.1133)    0.469  0.325 (0.0212)   -0.236  0.813 (0.0061)
  u     0.719 (0.0138)    0.697 -0.033 (0.0047)    0.769 -0.083 (0.0037)
  v     0.671 (0.0259)    0.740  0.103 (0.0114)    0.517  0.257 (0.0162)
  b     0.571 (0.0691)    0.735  0.246 (0.0161)    0.201  0.616 (0.0279)
  y     0.480 (0.1085)    0.717  0.356 (0.0096)   -0.054  0.890 (0.0251)
  U     0.702 (0.0052)    0.710  0.012 (0.0073)    0.684  0.030 (0.0079)
  B     0.593 (0.0603)    0.738  0.216 (0.0140)    0.269  0.541 (0.0244)
  V     0.473 (0.1099)    0.711  0.356 (0.0075)   -0.062  0.891 (0.0223)
  R     0.366 (0.1377)    0.641  0.412 (0.0166)   -0.253  1.031 (0.0092)
  I     0.292 (0.1403)    0.559  0.401 (0.0268)   -0.309  1.002 (0.0089)
  J     0.213 (0.1233)    0.437  0.336 (0.0323)   -0.291  0.840 (0.0161)
  K     0.189 (0.0802)    0.349  0.241 (0.0097)   -0.172  0.602 (0.0031)
  L     0.130 (0.0708)    0.265  0.203 (0.0130)   -0.175  0.508 (0.0040)
  M     0.118 (0.0613)    0.236  0.177 (0.0115)   -0.147  0.442 (0.0031)
  N     0.075 (0.0482)    0.166  0.135 (0.0105)   -0.127  0.338 (0.0042)
  Rc    0.387 (0.1343)    0.660  0.409 (0.0132)   -0.226  1.021 (0.0121)
  Ic    0.320 (0.1430)    0.596  0.415 (0.0240)   -0.302  1.037 (0.0074)
 230    1.008 (0.0616)    0.861 -0.221 (0.0088)    1.339 -0.552 (0.0178)
 250    0.898 (0.0416)    0.788 -0.165 (0.0141)    1.145 -0.412 (0.0211)
 270    0.838 (0.0480)    0.713 -0.188 (0.0171)    1.120 -0.470 (0.0256)
 290    0.792 (0.0404)    0.688 -0.156 (0.0138)    1.025 -0.389 (0.0209)
 310    0.768 (0.0362)    0.683 -0.127 (0.0061)    0.959 -0.318 (0.0121)
 330    0.723 (0.0202)    0.680 -0.065 (0.0021)    0.820 -0.162 (0.0046)
 TyB    0.628 (0.0445)    0.739  0.166 (0.0141)    0.378  0.416 (0.0221)
 TyV    0.488 (0.1043)    0.716  0.342 (0.0082)   -0.025  0.855 (0.0233)
 HIP    0.447 (0.1148)    0.689  0.363 (0.0062)   -0.098  0.908 (0.0170)
 858    0.296 (0.1412)    0.565  0.404 (0.0266)   -0.310  1.010 (0.0087)


          Teff = 3500 K,  log g = 3.5,  [M/H] = -3.0

 bolo   0.258 (0.1076)    0.468  0.314 (0.0180)   -0.212  0.784 (0.0038)
  u     0.734 (0.0138)    0.718 -0.024 (0.0078)    0.770 -0.061 (0.0068)
  v     0.673 (0.0327)    0.757  0.126 (0.0122)    0.484  0.315 (0.0181)
  b     0.570 (0.0772)    0.750  0.271 (0.0159)    0.163  0.677 (0.0289)
  y     0.481 (0.1138)    0.727  0.369 (0.0080)   -0.072  0.922 (0.0233)
  U     0.717 (0.0070)    0.731  0.021 (0.0098)    0.686  0.052 (0.0107)
  B     0.593 (0.0673)    0.752  0.238 (0.0136)    0.237  0.594 (0.0250)
  V     0.472 (0.1149)    0.718  0.369 (0.0064)   -0.081  0.922 (0.0204)
  R     0.369 (0.1384)    0.645  0.414 (0.0172)   -0.252  1.035 (0.0080)
  I     0.296 (0.1385)    0.562  0.398 (0.0256)   -0.300  0.994 (0.0078)
  J     0.220 (0.1216)    0.445  0.337 (0.0291)   -0.285  0.842 (0.0130)
  K     0.177 (0.0535)    0.288  0.166 (0.0057)   -0.073  0.416 (0.0039)
  L     0.132 (0.0528)    0.239  0.161 (0.0050)   -0.110  0.403 (0.0033)
  M     0.116 (0.0461)    0.207  0.137 (0.0078)   -0.089  0.342 (0.0023)
  N     0.083 (0.0425)    0.166  0.125 (0.0063)   -0.104  0.313 (0.0013)
  Rc    0.390 (0.1360)    0.664  0.412 (0.0141)   -0.229  1.030 (0.0105)
  Ic    0.324 (0.1418)    0.599  0.412 (0.0235)   -0.294  1.031 (0.0065)
 230    1.003 (0.0610)    0.846 -0.235 (0.0169)    1.355 -0.587 (0.0270)
 250    0.904 (0.0464)    0.779 -0.188 (0.0195)    1.186 -0.470 (0.0279)
 270    0.860 (0.0582)    0.712 -0.223 (0.0188)    1.195 -0.557 (0.0292)
 290    0.822 (0.0510)    0.695 -0.190 (0.0137)    1.106 -0.474 (0.0227)
 310    0.782 (0.0372)    0.699 -0.125 (0.0034)    0.969 -0.311 (0.0092)
