  -5.674629930e+01   1.743576480e+02  -1.978951690e+02   1.612965660e+02  -1.020018790e+02   5.082294680e+01  -1.965547680e+01   5.636074660e+00  -1.082112050e+00   1.059453970e-01
  -4.097091340e+01   1.445376290e+02  -1.706797450e+02   1.441843850e+02  -9.415882480e+01   4.829477450e+01  -1.917576000e+01   5.632818690e+00  -1.106093120e+00   1.106734770e-01
  -3.483740160e+01   1.336613460e+02  -1.616040260e+02   1.401951630e+02  -9.414984520e+01   4.967873480e+01  -2.028845400e+01   6.126856830e+00  -1.236213190e+00   1.270693820e-01
   1.333058180e+00   4.272198140e+01  -5.059424810e+01   4.323438990e+01  -2.864935050e+01   1.493195150e+01  -6.028406290e+00   1.800969590e+00  -3.597064530e-01   3.662071820e-02
  -6.822654400e+02   1.750568380e+03  -2.083812020e+03   1.771784580e+03  -1.164033480e+03   6.003027430e+02  -2.394787280e+02   7.061539100e+01  -1.390595100e+01   1.393874870e+00
  -4.646389960e+01   1.493453580e+02  -1.695274050e+02   1.381920000e+02  -8.739938360e+01   4.355150830e+01  -1.684490050e+01   4.830551260e+00  -9.275099970e-01   9.081268670e-02
  -3.302791080e+01   1.240470040e+02  -1.464944980e+02   1.238249980e+02  -8.091662830e+01   4.152862620e+01  -1.649813820e+01   4.848427820e+00  -9.523959520e-01   9.531931210e-02
  -2.764023140e+01   1.144946470e+02  -1.381920160e+02   1.197331830e+02  -8.031891580e+01   4.233779960e+01  -1.727433430e+01   5.212130120e+00  -1.050806160e+00   1.079304900e-01
   2.007459510e+00   4.029543010e+01  -4.763921070e+01   4.066005380e+01  -2.691500360e+01   1.401442260e+01  -5.652866820e+00   1.687345100e+00  -3.367416800e-01   3.425644740e-02
  -9.422954630e+02   2.401614280e+03  -2.858337470e+03   2.430747750e+03  -1.597536600e+03   8.242612390e+02  -3.290076120e+02   9.707478510e+01  -1.912896710e+01   1.918707310e+00
  -7.083968960e+01   2.078747150e+02  -2.352847000e+02   1.913958840e+02  -1.208581850e+02   6.014855680e+01  -2.324060440e+01   6.659106740e+00  -1.277746580e+00   1.250347150e-01
  -5.432383030e+01   1.787259820e+02  -2.108266980e+02   1.778452010e+02  -1.159907710e+02   5.942998080e+01  -2.357808410e+01   6.921928840e+00  -1.358677470e+00   1.359103620e-01
  -4.996854020e+01   1.735931150e+02  -2.103601570e+02   1.827823160e+02  -1.229146090e+02   6.493299140e+01  -2.654583590e+01   8.023938310e+00  -1.620325300e+00   1.666754630e-01
  -2.123756880e-01   4.779570600e+01  -5.677483040e+01   4.862047790e+01  -3.227923050e+01   1.685294530e+01  -6.814928160e+00   2.039022580e+00  -4.078355100e-01   4.157731080e-02
  -7.081724440e+02   1.812970970e+03  -2.157321380e+03   1.834632430e+03  -1.205783790e+03   6.221151020e+02  -2.483005710e+02   7.325372350e+01  -1.443304420e+01   1.447483300e+00
  -4.963622830e+01   1.559752020e+02  -1.756638460e+02   1.423998410e+02  -8.969978260e+01   4.456745410e+01  -1.720162100e+01   4.925546790e+00  -9.447986030e-01   9.244545160e-02
  -4.128281370e+01   1.453092820e+02  -1.712021710e+02   1.442930820e+02  -9.402169980e+01   4.812506230e+01  -1.907215240e+01   5.592667800e+00  -1.096464520e+00   1.095494590e-01
  -3.872424710e+01   1.439309640e+02  -1.741275210e+02   1.511181150e+02  -1.015157210e+02   5.357831120e+01  -2.188528260e+01   6.610112450e+00  -1.333883990e+00   1.371218850e-01
   8.878275420e-01   4.417020390e+01  -5.235786890e+01   4.477077530e+01  -2.968439820e+01   1.547951050e+01  -6.252511180e+00   1.868772800e+00  -3.734096350e-01   3.803142170e-02
  -5.537263340e+02   1.427329090e+03  -1.704260570e+03   1.457774010e+03  -9.656011700e+02   5.028329510e+02  -2.027496190e+02   6.045612810e+01  -1.204007440e+01   1.220253060e+00
  -3.848488670e+01   1.290344540e+02  -1.451649450e+02   1.174071050e+02  -7.372993480e+01   3.650433480e+01  -1.403658400e+01   4.003661590e+00  -7.649535610e-01   7.455565220e-02
  -3.175602010e+01   1.207581860e+02  -1.424503880e+02   1.202774620e+02  -7.851664030e+01   4.025679060e+01  -1.597780170e+01   4.691341990e+00  -9.207678540e-01   9.208092950e-02
  -2.786699690e+01   1.150788280e+02  -1.388986240e+02   1.203434650e+02  -8.072594790e+01   4.255074150e+01  -1.736044700e+01   5.237854190e+00  -1.055935910e+00   1.084511800e-01
   1.958074510e+00   4.042831780e+01  -4.780089570e+01   4.080076530e+01  -2.700969820e+01   1.406446250e+01  -5.673324270e+00   1.693527610e+00  -3.379897920e-01   3.438479480e-02
  -3.997524310e+02   1.036906750e+03  -1.231655380e+03   1.046357700e+03  -6.874352580e+02   3.547194350e+02  -1.416490400e+02   4.182288540e+01  -8.248659920e+00   8.282237370e-01
  -2.595419130e+01   9.835175940e+01  -1.104740420e+02   8.933824250e+01  -5.613814740e+01   2.782649710e+01  -1.071595530e+01   3.061815250e+00  -5.860875700e-01   5.723196750e-02
  -2.172067080e+01   9.466420090e+01  -1.114659420e+02   9.404222260e+01  -6.136271780e+01   3.145212410e+01  -1.248028910e+01   3.663636080e+00  -7.189089180e-01   7.187816210e-02
  -2.066125780e+01   9.564389170e+01  -1.151561260e+02   9.958841560e+01  -6.669308850e+01   3.510016400e+01  -1.430015070e+01   4.308724870e+00  -8.675241260e-01   8.899263950e-02
   2.558298970e+00   3.794662870e+01  -4.477929450e+01   3.816900030e+01  -2.523705600e+01   1.312688620e+01  -5.289666000e+00   1.577472480e+00  -3.145388780e-01   3.197099330e-02
  -3.210078380e+02   8.393619080e+02  -9.966860120e+02   8.465251040e+02  -5.560670620e+02   2.869074230e+02  -1.145602800e+02   3.382072250e+01  -6.669226960e+00   6.694736180e-01
  -1.908094310e+01   8.146974390e+01  -9.161655860e+01   7.411727570e+01  -4.656049050e+01   2.306434770e+01  -8.875033260e+00   2.533686070e+00  -4.845842440e-01   4.728071090e-02
  -1.468894220e+01   7.611847480e+01  -8.961598030e+01   7.569440050e+01  -4.946822340e+01   2.539938840e+01  -1.009640960e+01   2.969019520e+00  -5.835903110e-01   5.844322190e-02
  -1.430157130e+01   7.826824300e+01  -9.394959330e+01   8.107001350e+01  -5.418657160e+01   2.846761250e+01  -1.157898600e+01   3.483496940e+00  -7.003687980e-01   7.174840300e-02
   3.094308230e+00   3.550518220e+01  -4.180780560e+01   3.558196690e+01  -2.349531670e+01   1.220607420e+01  -4.913039980e+00   1.463596360e+00  -2.915386240e-01   2.960463440e-02
  -2.544858920e+02   6.734502290e+02  -8.008382750e+02   6.807399220e+02  -4.473155480e+02   2.307872160e+02  -9.212130590e+01   2.718108610e+01  -5.356025330e+00   5.371891710e-01
  -1.091473740e+01   6.099706610e+01  -6.879351100e+01   5.582349680e+01  -3.515167200e+01   1.744416690e+01  -6.721888940e+00   1.921250780e+00  -3.678342310e-01   3.592419010e-02
  -6.126540050e+00   5.313313990e+01  -6.232363890e+01   5.258232740e+01  -3.435661200e+01   1.764532180e+01  -7.018205750e+00   2.065418200e+00  -4.063428930e-01   4.073281700e-02
  -8.234257690e+00   6.115149000e+01  -7.306548090e+01   6.283844190e+01  -4.187697050e+01   2.194095920e+01  -8.901771730e+00   2.671720300e+00  -5.359572400e-01   5.478863550e-02
   3.464759180e+00   3.299268190e+01  -3.875068490e+01   3.292119940e+01  -2.170451550e+01   1.125963700e+01  -4.526060890e+00   1.346628190e+00  -2.679214760e-01   2.717558200e-02
  -1.481915540e+02   4.050157560e+02  -4.813226680e+02   4.087107840e+02  -2.682205080e+02   1.382039490e+02  -5.509759950e+01   1.623887180e+01  -3.196737290e+00   3.203507900e-01
  -1.823706510e+00   3.717655340e+01  -4.201782910e+01   3.427184460e+01  -2.169062510e+01   1.081155010e+01  -4.181229490e+00   1.198563970e+00  -2.300011810e-01   2.250352270e-02
   2.091295730e+00   3.001320540e+01  -3.477384540e+01   2.914982040e+01  -1.896131350e+01   9.705825710e+00  -3.850336160e+00   1.130804750e+00  -2.221059340e-01   2.223517610e-02
  -3.024715550e+00   4.527317930e+01  -5.370818480e+01   4.595463990e+01  -3.048768070e+01   1.590771750e+01  -6.429142490e+00   1.922620130e+00  -3.843653060e-01   3.916378340e-02
   3.461189000e+00   3.046819800e+01  -3.568003070e+01   3.024966780e+01  -1.990719100e+01   1.031014220e+01  -4.137991430e+00   1.229378410e+00  -2.442570360e-01   2.474263980e-02
  -9.602579390e+01   2.725394320e+02  -3.240382910e+02   2.752480660e+02  -1.806336860e+02   9.304958320e+01  -3.708080120e+01   1.092357040e+01  -2.149311070e+00   2.152802560e-01
   2.958112320e+00   2.378498620e+01  -2.672005920e+01   2.179278380e+01  -1.381567590e+01   6.902515570e+00  -2.676402550e+00   7.692292250e-01  -1.479947060e-01   1.451581940e-02
   5.148517700e+00   2.036752190e+01  -2.327443790e+01   1.935800350e+01  -1.251809060e+01   6.376920340e+00  -2.519419840e+00   7.373059450e-01  -1.443648280e-01   1.441209560e-02
  -1.157992310e+00   3.848212580e+01  -4.543620890e+01   3.874639420e+01  -2.562996270e+01   1.333698220e+01  -5.376600820e+00   1.604052970e+00  -3.199592460e-01   3.253148770e-02
   3.128531240e+00   2.930649000e+01  -3.426736790e+01   2.902099060e+01  -1.908083660e+01   9.873735400e+00  -3.959685110e+00   1.175523100e+00  -2.333909420e-01   2.362585140e-02
  -6.328244140e+01   1.886847980e+02  -2.242800860e+02   1.905487530e+02  -1.250624610e+02   6.441728600e+01  -2.566318320e+01   7.556625020e+00  -1.485971890e+00   1.487394130e-01
   5.420465880e+00   1.623591420e+01  -1.800460220e+01   1.460378510e+01  -9.229159590e+00   4.602034060e+00  -1.782190820e+00   5.118225870e-01  -9.842552630e-02   9.651560150e-03
   6.312239480e+00   1.582721460e+01  -1.786829580e+01   1.475909030e+01  -9.494199300e+00   4.815534900e+00  -1.895445340e+00   5.528816540e-01  -1.079375650e-01   1.074695770e-02
  -4.751931470e-01   3.507539070e+01  -4.128868980e+01   3.513427440e+01  -2.319716990e+01   1.205031810e+01  -4.850120580e+00   1.444802260e+00  -2.877820250e-01   2.921994500e-02
   2.716939260e+00   2.869948020e+01  -3.352933050e+01   2.837917240e+01  -1.864924690e+01   9.645845580e+00  -3.866589640e+00   1.147409330e+00  -2.277194990e-01   2.304304950e-02
  -3.000861840e+01   1.022763120e+02  -1.214920240e+02   1.033961540e+02  -6.803059000e+01   3.513861830e+01  -1.403855850e+01   4.145156500e+00  -8.172763980e-01   8.200916540e-02
   7.217176040e+00   9.197968740e+00  -9.871232740e+00   7.880902910e+00  -4.928591610e+00   2.438605320e+00  -9.386675160e-01   2.682562820e-01  -5.137845710e-02   5.021030050e-03
   6.894120790e+00   1.160422930e+01  -1.285029340e+01   1.049832560e+01  -6.697438420e+00   3.373685290e+00  -1.320062860e+00   3.830410420e-01  -7.443092260e-02   7.379392910e-03
  -2.395110670e-01   3.163868810e+01  -3.710649670e+01   3.149371390e+01  -2.074647360e+01   1.075486230e+01  -4.320321070e+00   1.284631030e+00  -2.554354890e-01   2.589267650e-02
   1.856131480e+00   2.806668710e+01  -3.276002330e+01   2.771023780e+01  -1.819947740e+01   9.408385880e+00  -3.769596910e+00   1.118122270e+00  -2.218120970e-01   2.243607450e-02
  -4.516686650e+02   1.168725040e+03  -1.390331720e+03   1.182512990e+03  -7.773745220e+02   4.011492710e+02  -1.601105100e+02   4.722857780e+01  -9.302596250e+00   9.325843740e-01
  -2.759686300e+01   1.022636390e+02  -1.146410760e+02   9.249917880e+01  -5.799416010e+01   2.868567110e+01  -1.102542670e+01   3.144773400e+00  -6.010475700e-01   5.861497640e-02
  -2.409900180e+01   1.008653760e+02  -1.188652880e+02   1.003360810e+02  -6.549457710e+01   3.358012450e+01  -1.332793990e+01   3.913246720e+00  -7.680156230e-01   7.679845400e-02
  -2.199820330e+01   9.928641650e+01  -1.196086980e+02   1.034836540e+02  -6.932896380e+01   3.650093080e+01  -1.487606220e+01   4.483748960e+00  -9.030519650e-01   9.266562700e-02
   2.466646820e+00   3.839159010e+01  -4.532107050e+01   3.864088910e+01  -2.555490840e+01   1.329500800e+01  -5.358464040e+00   1.598284320e+00  -3.187444150e-01   3.240388510e-02
  -4.475482900e+02   1.160225920e+03  -1.380961210e+03   1.174375040e+03  -7.718033720e+02   3.982014480e+02  -1.589346110e+02   4.689053130e+01  -9.239054990e+00   9.266019500e-01
  -2.654852350e+01   1.002853360e+02  -1.136199910e+02   9.248722670e+01  -5.841802700e+01   2.907853080e+01  -1.123743740e+01   3.220387310e+00  -6.180203810e-01   6.048435670e-02
  -1.811670950e+01   8.515774800e+01  -1.004353030e+02   8.493347150e+01  -5.556037680e+01   2.855164020e+01  -1.135804580e+01   3.342313250e+00  -6.573770230e-01   6.587083440e-02
  -1.606969810e+01   8.319499580e+01  -9.996742670e+01   8.633019720e+01  -5.774299700e+01   3.035592400e+01  -1.235467430e+01   3.719035340e+00  -7.481410160e-01   7.668330370e-02
   2.991316560e+00   3.615915030e+01  -4.260378680e+01   3.627499980e+01  -2.396193370e+01   1.245277790e+01  -5.013952140e+00   1.494110060e+00  -2.977020840e-01   3.023880020e-02
  -1.639191780e+03   4.153037490e+03  -4.946788280e+03   4.209131190e+03  -2.767414040e+03   1.428242080e+03  -5.701774510e+02   1.682442330e+02  -3.315317600e+01   3.325208180e+00
  -1.286324570e+02   3.470231930e+02  -3.936240980e+02   3.206925270e+02  -2.027460040e+02   1.010003920e+02  -3.905700060e+01   1.119877380e+01  -2.150121530e+00   2.105144970e-01
  -9.785409530e+01   2.892930780e+02  -3.416415240e+02   2.884317230e+02  -1.883017310e+02   9.658840020e+01  -3.836482200e+01   1.127560630e+01  -2.215537880e+00   2.218286890e-01
  -9.268191560e+01   2.851792510e+02  -3.465557170e+02   3.016704530e+02  -2.031478940e+02   1.074385750e+02  -4.396198850e+01   1.329752450e+01  -2.686683110e+00   2.764749060e-01
  -4.787029790e+00   6.153752830e+01  -7.352706110e+01   6.323135270e+01  -4.213457410e+01   2.207315220e+01  -8.954136360e+00   2.687045980e+00  -5.389624730e-01   5.509271840e-02
  -1.512170640e+03   3.834464300e+03  -4.567309860e+03   3.886245000e+03  -2.555150580e+03   1.318718710e+03  -5.264659670e+02   1.553499010e+02  -3.061301370e+01   3.070498750e+00
  -1.176567030e+02   3.208435160e+02  -3.639761350e+02   2.965571710e+02  -1.874922820e+02   9.340169900e+01  -3.611802820e+01   1.035581640e+01  -1.988211270e+00   1.946548190e-01
  -8.894033290e+01   2.667557810e+02  -3.150362190e+02   2.659835770e+02  -1.736506500e+02   8.907459490e+01  -3.538122540e+01   1.039915700e+01  -2.043452090e+00   2.046150720e-01
  -8.318033640e+01   2.604492950e+02  -3.163992830e+02   2.753777520e+02  -1.854287950e+02   9.806595140e+01  -4.012797860e+01   1.213857500e+01  -2.452746080e+00   2.524303430e-01
  -3.692363720e+00   5.836174640e+01  -6.965440080e+01   5.985261310e+01  -3.985477310e+01   2.086517150e+01  -8.458948280e+00   2.536991500e+00  -5.085894980e-01   5.196117990e-02
  -1.403091610e+03   3.560842310e+03  -4.241345600e+03   3.608852430e+03  -2.372764770e+03   1.224597800e+03  -4.888977280e+02   1.442671660e+02  -2.842974150e+01   2.851588240e+00
  -1.082376760e+02   2.983437740e+02  -3.384999610e+02   2.758254860e+02  -1.743957820e+02   8.688096190e+01  -3.359730130e+01   9.633195850e+00  -1.849484610e+00   1.810726300e-01
  -8.128517250e+01   2.473661610e+02  -2.921371050e+02   2.466550380e+02  -1.610296970e+02   8.259811880e+01  -3.280775830e+01   9.642624180e+00  -1.894800430e+00   1.897350260e-01
  -7.510883100e+01   2.394087410e+02  -2.907302830e+02   2.529843850e+02  -1.703271910e+02   9.007188080e+01  -3.685530010e+01   1.114849860e+01  -2.252730570e+00   2.318550220e-01
  -2.793250760e+00   5.571599650e+01  -6.642859820e+01   5.703872130e+01  -3.795644500e+01   1.985950080e+01  -8.046766550e+00   2.412111670e+00  -4.833164480e-01   4.935588350e-02
  -1.309227170e+03   3.325291030e+03  -3.960625210e+03   3.369850360e+03  -2.215541770e+03   1.143421770e+03  -4.564813130e+02   1.347002610e+02  -2.654441500e+01   2.662496790e+00
  -1.002086180e+02   2.791402320e+02  -3.167604980e+02   2.581393820e+02  -1.632265680e+02   8.132155540e+01  -3.144886600e+01   9.017488420e+00  -1.731317820e+00   1.695066820e-01
  -7.475509060e+01   2.307993120e+02  -2.725685590e+02   2.301358750e+02  -1.502411070e+02   7.706008850e+01  -3.060614670e+01   8.995029160e+00  -1.767471030e+00   1.769806790e-01
  -6.827698930e+01   2.215719500e+02  -2.689624430e+02   2.339857840e+02  -1.575081230e+02   8.328207620e+01  -3.407388800e+01   1.030649370e+01  -2.082514250e+00   2.143330810e-01
  -2.051947420e+00   5.350297270e+01  -6.373079020e+01   5.468578210e+01  -3.636935330e+01   1.901885400e+01  -7.702278330e+00   2.307758060e+00  -4.622008100e-01   4.717949310e-02
  -1.226307680e+03   3.117245990e+03  -3.712739230e+03   3.158818990e+03  -2.076710160e+03   1.071728900e+03  -4.278445040e+02   1.262461990e+02  -2.487783220e+01   2.495286690e+00
  -9.299035140e+01   2.618491060e+02  -2.971858520e+02   2.422169650e+02  -1.531736830e+02   7.631933340e+01  -2.951640800e+01   8.463872750e+00  -1.625106310e+00   1.591147190e-01
  -6.890892870e+01   2.159436540e+02  -2.550184570e+02   2.153195900e+02  -1.405636250e+02   7.209129900e+01  -2.863010280e+01   8.413490040e+00  -1.653059290e+00   1.655123750e-01
  -6.223653300e+01   2.057762270e+02  -2.496802070e+02   2.171503200e+02  -1.461435680e+02   7.725969750e+01  -3.160553740e+01   9.558844110e+00  -1.931285250e+00   1.987564430e-01
  -1.411236710e+00   5.156145410e+01  -6.136428140e+01   5.262209470e+01  -3.497757910e+01   1.828177620e+01  -7.400277690e+00   2.216288620e+00  -4.436949390e-01   4.527236320e-02
  -1.153338520e+03   2.934141720e+03  -3.494595240e+03   2.973135090e+03  -1.954569400e+03   1.008660370e+03  -4.026532990e+02   1.188091660e+02  -2.341163870e+01   2.348165860e+00
  -8.661270010e+01   2.465354600e+02  -2.798337040e+02   2.280924460e+02  -1.442509630e+02   7.187748860e+01  -2.779981100e+01   7.971950960e+00  -1.530707920e+00   1.498767780e-01
  -6.383017410e+01   2.030177110e+02  -2.397465940e+02   2.024270670e+02  -1.321430000e+02   6.776762660e+01  -2.691030920e+01   7.907201480e+00  -1.553407310e+00   1.555179410e-01
  -5.706399510e+01   1.922279860e+02  -2.331379790e+02   2.027029020e+02  -1.363875480e+02   7.208764120e+01  -2.948477840e+01   8.916182270e+00  -1.801230060e+00   1.853540590e-01
  -8.731298100e-01   4.990545170e+01  -5.934603720e+01   5.086234660e+01  -3.379095310e+01   1.765343400e+01  -7.142865450e+00   2.138334870e+00  -4.279256740e-01   4.364747130e-02
  -7.812787860e+02   1.997037380e+03  -2.377164320e+03   2.022775100e+03  -1.330673820e+03   6.874002070e+02  -2.747581960e+02   8.118903460e+01  -1.602326630e+01   1.609684420e+00
  -5.777989320e+01   1.761390540e+02  -1.990211120e+02   1.616567350e+02  -1.019453260e+02   5.067695520e+01  -1.956046650e+01   5.599356250e+00  -1.073482070e+00   1.049641620e-01
  -4.522720870e+01   1.554497290e+02  -1.833333140e+02   1.546543990e+02  -1.008609530e+02   5.167036190e+01  -2.049464000e+01   6.014825080e+00  -1.180194950e+00   1.180093850e-01
  -4.107819920e+01   1.501654390e+02  -1.817484620e+02   1.577841900e+02  -1.060253920e+02   5.597395540e+01  -2.286976540e+01   6.909139880e+00  -1.394545320e+00   1.433889410e-01
   6.784694530e-01   4.489731870e+01  -5.324368170e+01   4.554279600e+01  -3.020474750e+01   1.575491980e+01  -6.365286760e+00   1.902910210e+00  -3.803123090e-01   3.874238490e-02
  -5.814422270e+02   1.494862650e+03  -1.778854350e+03   1.513284520e+03  -9.950757620e+02   5.136670320e+02  -2.051081090e+02   6.053147520e+01  -1.192905090e+01   1.196503890e+00
  -3.919167380e+01   1.306715040e+02  -1.469384220e+02   1.188564700e+02  -7.468135630e+01   3.700727050e+01  -1.424551490e+01   4.068393990e+00  -7.784053500e-01   7.597993660e-02
  -3.289711760e+01   1.237114850e+02  -1.458674370e+02   1.230928560e+02  -8.030793580e+01   4.115223360e+01  -1.632467970e+01   4.790890740e+00  -9.398941540e-01   9.395605580e-02
  -2.947110660e+01   1.193565580e+02  -1.441204560e+02   1.249038480e+02  -8.380589530e+01   4.418402980e+01  -1.803045670e+01   5.441003720e+00  -1.097074710e+00   1.126938590e-01
   1.798242070e+00   4.100140260e+01  -4.849868480e+01   4.140854980e+01  -2.741908930e+01   1.428100230e+01  -5.761935450e+00   1.720332870e+00  -3.434063800e-01   3.494233580e-02
  -4.383936210e+02   1.133731520e+03  -1.348500200e+03   1.147079760e+03  -7.541489640e+02   3.892011990e+02  -1.553634570e+02   4.583679020e+01  -9.030342610e+00   9.054799020e-01
  -2.661076440e+01   9.916763350e+01  -1.104643220e+02   8.916759830e+01  -5.611314570e+01   2.789386730e+01  -1.077670560e+01   3.088690240e+00  -5.928307240e-01   5.801988950e-02
  -2.663493260e+01   1.075441270e+02  -1.256880400e+02   1.051641010e+02  -6.805239890e+01   3.460443510e+01  -1.362896970e+01   3.973212670e+00  -7.746833620e-01   7.699764270e-02
  -3.373097900e+01   1.305710360e+02  -1.577576190e+02   1.367579830e+02  -9.176964120e+01   4.838316780e+01  -1.974273580e+01   5.956961130e+00  -1.200894620e+00   1.233310200e-01
   1.174203060e+00   4.291907380e+01  -5.083308710e+01   4.344128140e+01  -2.878787800e+01   1.500476530e+01  -6.058011750e+00   1.809867150e+00  -3.614926110e-01   3.680335380e-02
  -4.011776094e+02   1.043040007e+03  -1.243463863e+03   1.060391748e+03  -6.993010976e+02   3.622523207e+02  -1.452546545e+02   4.307822726e+01  -8.536966942e+00   8.614794401e-01
  -2.170113300e+01   8.765982389e+01  -9.817505640e+01   7.954635542e+01  -5.015897685e+01   2.495671932e+01  -9.647700608e+00   2.768068337e+00  -5.325892561e-01   5.240669273e-02
  -1.790902606e+01   8.492240830e+01  -9.896011919e+01   8.268669230e+01  -5.347791602e+01   2.719675877e+01  -1.071961515e+01   3.129606199e+00  -6.116283900e-01   6.102185740e-02
  -2.714408177e+01   1.128518476e+02  -1.361091579e+02   1.178366695e+02  -7.898316123e+01   4.160087925e+01  -1.696129116e+01   5.114523577e+00  -1.030690791e+00   1.058583826e-01
   1.612354004e+00   4.098787271e+01  -4.848781333e+01   4.140621673e+01  -2.742392666e+01   1.428788979e+01  -5.766975040e+00   1.722699406e+00  -3.441013908e-01   3.504384291e-02
  -4.011969623e+02   1.043048796e+03  -1.243495312e+03   1.060446514e+03  -6.993551116e+02   3.622898392e+02  -1.452734955e+02   4.308483811e+01  -8.538445158e+00   8.616414811e-01
  -2.173380891e+01   8.772529509e+01  -9.823990778e+01   7.961774487e+01  -5.022147624e+01   2.499613587e+01  -9.665438364e+00   2.773622544e+00  -5.337014785e-01   5.251663561e-02
  -1.800731389e+01   8.518446943e+01  -9.921654273e+01   8.285377427e+01  -5.355383395e+01   2.721888170e+01  -1.072194618e+01   3.128480615e+00  -6.110693860e-01   6.093364888e-02
  -2.763636236e+01   1.141705184e+02  -1.377190500e+02   1.192428374e+02  -7.993301463e+01   4.210470003e+01  -1.716803278e+01   5.177235216e+00  -1.043398106e+00   1.071702005e-01
   1.565691038e+00   4.116341380e+01  -4.870161161e+01   4.159250486e+01  -2.754946123e+01   1.435432324e+01  -5.794177010e+00   1.730933996e+00  -3.457668034e-01   3.521545529e-02
  -2.190869148e+02   5.853185522e+02  -6.977949799e+02   5.946401594e+02  -3.918164610e+02   2.027985021e+02  -8.125311670e+01   2.407960221e+01  -4.768719614e+00   4.809210302e-01
  -6.499477532e+00   4.958792338e+01  -5.618992071e+01   4.583774199e+01  -2.900389290e+01   1.445656890e+01  -5.593973760e+00   1.605919173e+00  -3.091020400e-01   3.042321404e-02
  -1.155032074e+00   3.939399790e+01  -4.597983963e+01   3.871160890e+01  -2.526788192e+01   1.297333161e+01  -5.161461112e+00   1.520388982e+00  -2.996371427e-01   3.013059986e-02
  -4.976390174e+00   5.151226931e+01  -6.131948186e+01   5.260054357e+01  -3.497769773e+01   1.829118514e+01  -7.408706470e+00   2.220509371e+00  -4.449653493e-01   4.545964297e-02
   3.511249863e+00   3.158000281e+01  -3.703751667e+01   3.143694606e+01  -2.071136637e+01   1.073852841e+01  -4.314859544e+00   1.283478613e+00  -2.553434719e-01   2.590520091e-02
  -1.056467720e+03   2.692518763e+03  -3.211640771e+03   2.738534550e+03  -1.805552359e+03   9.350434179e+02  -3.748181335e+02   1.111270501e+02  -2.201613939e+01   2.221074363e+00
  -7.669547383e+01   2.220897407e+02  -2.515316476e+02   2.047342777e+02  -1.293751684e+02   6.445246152e+01  -2.494078912e+01   7.162667370e+00  -1.379428605e+00   1.358610058e-01
  -5.868449505e+01   1.898766772e+02  -2.240886800e+02   1.891248982e+02  -1.234235843e+02   6.328931529e+01  -2.513607821e+01   7.390092848e+00  -1.453611140e+00   1.458924585e-01
  -5.384611032e+01   1.837815034e+02  -2.228354662e+02   1.937220906e+02  -1.303413927e+02   6.889688478e+01  -2.818507607e+01   8.526106896e+00  -1.723416643e+00   1.775198449e-01
  -6.473643275e-01   4.913773102e+01  -5.841900187e+01   5.006457294e+01  -3.326217444e+01   1.737948115e+01  -7.033674271e+00   2.106399296e+00  -4.217521203e-01   4.305037145e-02
  -7.810188172e+02   1.997827537e+03  -2.380766656e+03   2.028686639e+03  -1.336827755e+03   6.920058111e+02  -2.773004517e+02   8.219408374e+01  -1.628137442e+01   1.642401125e+00
